series_name,set_id,set_code,set_name,scrydex_id,scrydex_url,scrydex_number_raw,number_key,scrydex_name,scrydex_rarity,scrydex_rarity_raw,scrydex_card_url,expected_image_url,db_numeric_max,beyond_db_max,jp_name,name_resolution_method,name_confidence,unresolved_reason,template_method,template_card_id,template_category,template_hp,template_types,template_stage,template_regulation_mark
BWシリーズ,71a210ff-9d68-4eed-900a-43b5f14a70c6,BW8-Brn,ポケモンカードゲームBW 拡張パック「ライデンナックル」,bw8t_ja,https://scrydex.com/pokemon/expansions/thunder-knuckle/bw8t_ja,57,57,Garchomp,UR,UR,,https://images.scrydex.com/pokemon/bw8t_ja-57/large,51,YES,ガブリアス,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,76f6b530-7b8e-4539-b88e-0a6fa8bfd3aa,Pokémon,140,"[""Dragon""]",2 進化,
BWシリーズ,71a210ff-9d68-4eed-900a-43b5f14a70c6,BW8-Brn,ポケモンカードゲームBW 拡張パック「ライデンナックル」,bw8t_ja,https://scrydex.com/pokemon/expansions/thunder-knuckle/bw8t_ja,58,58,Max Potion,UR,UR,,https://images.scrydex.com/pokemon/bw8t_ja-58/large,51,YES,まんたんのくすり,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,8d831b17-8bc9-405b-99a0-a79a44a6f952,Trainer,,[],,
ソード・シールド,519974df-352f-47fe-a03f-04e3e551a5da,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,96,96,Water Energy,,—,,https://images.scrydex.com/pokemon/swsh10b_ja-96/large,93,YES,基本水エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,959b583f-2cf7-4721-b521-91c8dd9ed3f8,Energy,,[],,
ソード・シールド,519974df-352f-47fe-a03f-04e3e551a5da,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,97,97,Lightning Energy,,—,,https://images.scrydex.com/pokemon/swsh10b_ja-97/large,93,YES,基本雷エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,bbcd9f31-e108-4f7c-b5b5-c7ab9720b842,Energy,,[],,
ソード・シールド,519974df-352f-47fe-a03f-04e3e551a5da,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,98,98,Psychic Energy,,—,,https://images.scrydex.com/pokemon/swsh10b_ja-98/large,93,YES,基本超エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,45ea1b1d-b127-4bc5-a121-f000610c923c,基本エネルギー,,[],,
ソード・シールド,519974df-352f-47fe-a03f-04e3e551a5da,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,99,99,Fighting Energy,,—,,https://images.scrydex.com/pokemon/swsh10b_ja-99/large,93,YES,基本闘エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,ae767a6c-7cbd-4f31-8def-b9c0428e373e,Energy,,[],,
ソード・シールド,519974df-352f-47fe-a03f-04e3e551a5da,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,100,100,Darkness Energy,,—,,https://images.scrydex.com/pokemon/swsh10b_ja-100/large,93,YES,基本悪エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,aed7d0ed-120a-4d46-817b-59ec7877289b,Energy,,[],,
ソード・シールド,519974df-352f-47fe-a03f-04e3e551a5da,S10b,強化拡張パック「Pokémon GO」,swsh10b_ja,https://scrydex.com/pokemon/expansions/pokmon-go/swsh10b_ja,101,101,Metal Energy,,—,,https://images.scrydex.com/pokemon/swsh10b_ja-101/large,93,YES,基本鋼エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,cabdc5c7-544a-4464-a6fa-e2b5512dc4bc,Energy,,[],,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,69,69,Lapras VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1w_ja-69/large,68,YES,ラプラスVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,1531b556-4c76-4de1-b6ee-1d06610cfabc,Pokémon,320,"[""Water""]",V進化,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,70,70,Stonjourner VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh1w_ja-70/large,68,YES,イシヘンジンVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,ccd435dd-d8a6-461a-9a84-351debb12f2a,Pokémon,330,"[""Fighting""]",V進化,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,71,71,Professor's Research,HR,HR,,https://images.scrydex.com/pokemon/swsh1w_ja-71/large,68,YES,博士の研究(マグノリア博士),SAME_SET,HIGH,,SAME_SET_TEMPLATE,f2aa5b02-d6ac-46a3-a977-b86b3609dfd3,サポート,,[],,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,72,72,Bede,HR,HR,,https://images.scrydex.com/pokemon/swsh1w_ja-72/large,68,YES,ビート,SAME_SET,HIGH,,SAME_SET_TEMPLATE,d6e43999-434f-4369-8910-f759b5202b09,サポート,,[],,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,73,73,Zacian V,UR,UR,,https://images.scrydex.com/pokemon/swsh1w_ja-73/large,68,YES,ザシアンV,SAME_SET,HIGH,,SAME_SET_TEMPLATE,a7469613-389a-4cb4-b4b7-214d209a6625,Pokémon,220,"[""Steel""]",たね,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,74,74,Ordinary Rod,UR,UR,,https://images.scrydex.com/pokemon/swsh1w_ja-74/large,68,YES,ふつうのつりざお,SAME_SET,HIGH,,SAME_SET_TEMPLATE,a71b911e-d393-42c7-b973-9efac43e050c,グッズ,,[],,
ソード・シールド,e7364633-fbf1-400c-8da2-63b129f42c38,S1W,拡張パック「ソード」,swsh1w_ja,https://scrydex.com/pokemon/expansions/sword/swsh1w_ja,75,75,Air Balloon,UR,UR,,https://images.scrydex.com/pokemon/swsh1w_ja-75/large,68,YES,ふうせん,SAME_SET,HIGH,,SAME_SET_TEMPLATE,f3db6f82-2343-451c-9f0d-674f429f8404,ポケモンのどうぐ,,[],,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,107,107,Toxtricity VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh2_ja-107/large,106,YES,ストリンダーVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,47f10397-9480-4cd0-bb04-379a30e928e1,Pokémon,320,"[""Electric""]",V進化,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,108,108,Dragapult VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh2_ja-108/large,106,YES,ドラパルトVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,4d45a663-c304-4758-bb83-7ead85dea6d8,Pokémon,320,"[""Psychic""]",V進化,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,109,109,Malamar VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh2_ja-109/large,106,YES,カラマネロVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,238c5281-af63-49cf-a99f-77a22d0d2acb,Pokémon,310,"[""Dark""]",V進化,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,110,110,Copperajah VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh2_ja-110/large,106,YES,ダイオウドウVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,af345ccb-3d75-4610-a6ca-6aa1b3c993e8,Pokémon,340,"[""Steel""]",V進化,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,111,111,Oleana,HR,HR,,https://images.scrydex.com/pokemon/swsh2_ja-111/large,106,YES,オリーヴ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,f99a86ea-7130-438d-bc04-aad40f2163d9,サポート,,[],,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,112,112,Boss's Orders,HR,HR,,https://images.scrydex.com/pokemon/swsh2_ja-112/large,106,YES,ボスの指令(サカキ),SAME_SET,HIGH,,SAME_SET_TEMPLATE,63c4e438-f83d-48b5-a4be-609e7430b391,サポート,,[],,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,113,113,Galarian Perrserker,UR,UR,,https://images.scrydex.com/pokemon/swsh2_ja-113/large,106,YES,ガラル ニャイキング,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,30f3f1bc-ffb5-4259-9790-98fa9cbe765f,Pokémon,120,"[""Steel""]",1 進化,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,114,114,Scoop Up Net,UR,UR,,https://images.scrydex.com/pokemon/swsh2_ja-114/large,106,YES,回収ネット,SAME_SET,HIGH,,SAME_SET_TEMPLATE,8b6bda1d-b3b1-4a06-995f-9fad8b9b28bd,グッズ,,[],,
ソード・シールド,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,S2,拡張パック「反逆クラッシュ」,swsh2_ja,https://scrydex.com/pokemon/expansions/rebellion-crash/swsh2_ja,115,115,Tool Scrapper,UR,UR,,https://images.scrydex.com/pokemon/swsh2_ja-115/large,106,YES,ツールスクラッパー,SAME_SET,HIGH,,SAME_SET_TEMPLATE,b5658834-2225-47fc-8ca4-cfcdaf5e1261,グッズ,,[],,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,111,111,Drednaw VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh3_ja-111/large,110,YES,カジリガメVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0195a0b7-a77d-4604-a1c7-ab44f24cf516,Pokémon,320,"[""Water""]",V進化,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,112,112,Eternatus VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh3_ja-112/large,110,YES,ムゲンダイナVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0f6e2006-6699-4559-9a29-036e9b72d6e9,Pokémon,340,"[""Dark""]",V進化,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,113,113,Scizor VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh3_ja-113/large,110,YES,ハッサムVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,22f37928-e4d0-4c8f-a178-edc0fadcb4b3,Pokémon,320,"[""Steel""]",V進化,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,114,114,Salamence VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh3_ja-114/large,110,YES,ボーマンダVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,8307efe9-3a0d-4eba-b98e-e04ad6e796db,Pokémon,320,"[""Colorless""]",V進化,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,115,115,Piers,HR,HR,,https://images.scrydex.com/pokemon/swsh3_ja-115/large,110,YES,ネズ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,eaf26e0a-4abf-455d-8f59-8d3eccccab0a,サポート,,[],,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,116,116,Rose,HR,HR,,https://images.scrydex.com/pokemon/swsh3_ja-116/large,110,YES,ローズ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0cc54718-a03b-4b68-905b-2a709a04f511,サポート,,[],,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,117,117,Coalossal,UR,UR,,https://images.scrydex.com/pokemon/swsh3_ja-117/large,110,YES,セキタンザン,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,bba53b84-bcd4-45f4-b814-f8cf99982db0,Pokémon,160,"[""Fighting""]",2 進化,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,118,118,Turbo Patch,UR,UR,,https://images.scrydex.com/pokemon/swsh3_ja-118/large,110,YES,ターボパッチ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,edb1ea4b-8974-4f9a-bec2-90db13a97e2e,グッズ,,[],,
ソード・シールド,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,S3,拡張パック「ムゲンゾーン」,swsh3_ja,https://scrydex.com/pokemon/expansions/infinity-zone/swsh3_ja,119,119,Capture Energy,UR,UR,,https://images.scrydex.com/pokemon/swsh3_ja-119/large,110,YES,キャプチャーエネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,ed7f8ec5-6128-4fbf-abf3-755eaa0d8bfc,特殊エネルギー,,[],,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,112,112,Orbeetle VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-112/large,111,YES,イオルブVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,6d3ba03a-bb59-4245-a1ed-e8acb9ed28a2,Pokémon,310,"[""Grass""]",V進化,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,113,113,Galarian Darmanitan VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-113/large,111,YES,ガラル ヒヒダルマVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,5a079410-d09f-48e0-af78-ec758b33d13c,Pokémon,320,"[""Water""]",V進化,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,114,114,Pikachu VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-114/large,111,YES,ピカチュウVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,f8a86ce8-f912-446a-88ed-3e353030a1d3,Pokémon,310,"[""Electric""]",V進化,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,115,115,Aegislash VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-115/large,111,YES,ギルガルドVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,c0e45051-32ae-46cc-abef-1ae4a87d7d69,Pokémon,320,"[""Steel""]",V進化,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,116,116,Bea,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-116/large,111,YES,サイトウ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,8ad7529b-e14f-407a-9ef0-44c183cb3ce8,サポート,,[],,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,117,117,Leon,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-117/large,111,YES,ダンデ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,345cec99-04b2-43b6-b80e-f7d316bb6b54,サポート,,[],,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,118,118,Nessa,HR,HR,,https://images.scrydex.com/pokemon/swsh4_ja-118/large,111,YES,ルリナ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,f57e80fd-c2fd-467b-913c-d38281c2da0d,サポート,,[],,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,119,119,Galarian Obstagoon,UR,UR,,https://images.scrydex.com/pokemon/swsh4_ja-119/large,111,YES,ガラル タチフサグマ,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,11977d16-3772-4eba-8485-372d08280a9a,Pokémon,160,"[""Dark""]",2 進化,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,120,120,Telescopic Sight,UR,UR,,https://images.scrydex.com/pokemon/swsh4_ja-120/large,111,YES,望遠スコープ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,b2e1f087-3c96-41af-8834-225514c7d2de,ポケモンのどうぐ,,[],,
ソード・シールド,55532dfc-3744-4734-b6b3-db9157b43812,S4,拡張パック「仰天のボルテッカー」,swsh4_ja,https://scrydex.com/pokemon/expansions/amazing-volt-tackle/swsh4_ja,121,121,Memory Capsule,UR,UR,,https://images.scrydex.com/pokemon/swsh4_ja-121/large,111,YES,メモリーカプセル,SAME_SET,HIGH,,SAME_SET_TEMPLATE,14fa8b07-2042-4da3-8a5b-2149a967d9ff,ポケモンのどうぐ,,[],,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,85,85,Blaziken VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-85/large,84,YES,バシャーモVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,899ff207-08a3-4752-821d-fed834985803,Pokémon,320,"[""Fire""]",V進化,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,86,86,Blaziken VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-86/large,84,YES,バシャーモVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,899ff207-08a3-4752-821d-fed834985803,Pokémon,320,"[""Fire""]",V進化,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,87,87,Dracozolt VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-87/large,84,YES,パッチラゴンVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,cefe3aac-f4ce-46f7-94bc-3ba3cd384397,Pokémon,330,"[""Electric""]",V進化,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,88,88,Galarian Slowking VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-88/large,84,YES,ガラル ヤドキングVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,86bf86d4-8167-497a-b27b-04a9e8aad142,Pokémon,320,"[""Dark""]",V進化,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,89,89,Karen's Conviction,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-89/large,84,YES,カリンの信念,SAME_SET,HIGH,,SAME_SET_TEMPLATE,07ec6efa-ade9-4500-b4c8-339afd7b767e,サポート,,[],,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,90,90,Klara,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-90/large,84,YES,クララ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,0d4077bc-cb97-49c0-b59a-a181aa67a4a4,サポート,,[],,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,91,91,Avery,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-91/large,84,YES,セイボリー,SAME_SET,HIGH,,SAME_SET_TEMPLATE,dc79f948-ef3d-486f-9040-da6c3da5618f,サポート,,[],,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,92,92,Brawly,HR,HR,,https://images.scrydex.com/pokemon/swsh5a_ja-92/large,84,YES,トウキ,SAME_SET,HIGH,,SAME_SET_TEMPLATE,6d6cf091-4803-4755-9e4a-67628bca7b4b,サポート,,[],,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,93,93,Snorlax,UR,UR,,https://images.scrydex.com/pokemon/swsh5a_ja-93/large,84,YES,カビゴン,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,94c84093-1bcf-47ab-8231-5ff19da17b32,Pokémon,130,"[""Colorless""]",たね,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,94,94,Fan of Waves,UR,UR,,https://images.scrydex.com/pokemon/swsh5a_ja-94/large,84,YES,うねりの扇,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,2789793b-7deb-489a-afbe-760350197280,グッズ,,[],,
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,95,95,Urn of Vitality,UR,UR,,https://images.scrydex.com/pokemon/swsh5a_ja-95/large,84,YES,活力の壺,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,b55b815f-d506-47bb-9e99-8ad6ebe53122,Trainer,,[],,E
ソード・シールド,b8da2cc6-5a50-4b94-898d-bbb675e70c0a,S5a,強化拡張パック「双璧のファイター」,swsh5a_ja,https://scrydex.com/pokemon/expansions/peerless-fighters/swsh5a_ja,96,96,Fighting Energy,UR,UR,,https://images.scrydex.com/pokemon/swsh5a_ja-96/large,84,YES,基本闘エネルギー,GLOBAL_UNANIMOUS,HIGH,,GLOBAL_TEMPLATE,ae767a6c-7cbd-4f31-8def-b9c0428e373e,Energy,,[],,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,80,80,Trevenant VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-80/large,79,YES,オーロットVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,8f329b09-1e06-4f77-abea-3efde785b158,Pokémon,320,"[""Grass""]",V進化,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,81,81,Gyarados VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-81/large,79,YES,ギャラドスVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,632d34d6-b499-4c8d-89dd-589633291575,Pokémon,330,"[""Water""]",V進化,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,82,82,Rayquaza VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-82/large,79,YES,レックウザVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,ea291de3-1184-4247-9c05-95179e0d0eb7,Pokémon,320,"[""Dragon""]",V進化,
ソード・シールド,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,S7R,拡張パック「蒼空ストリーム」,swsh7r_ja,https://scrydex.com/pokemon/expansions/blue-sky-stream/swsh7r_ja,83,83,Rayquaza VMAX,HR,HR,,https://images.scrydex.com/pokemon/swsh7r_ja-83/large,79,YES,レックウザVMAX,SAME_SET,HIGH,,SAME_SET_TEMPLATE,ea291de3-1184-4247-9c05-95179e0d0eb7,Pokémon,320,"[""Dragon""]",V進化,
