set_code,set_name,scrydex_id,card_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url,resolved_japanese_name,resolution_method,resolution_status,candidate_japanese_names
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,57,Giratina-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-57/medium,https://scrydex.com/pokemon/cards/giratina-ex/xy7_ja-57?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ギラティナEX,SAME_SET_UNANIMOUS,RESOLVED,ギラティナEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,58,Goomy,C,https://images.scrydex.com/pokemon/xy7_ja-58/medium,https://scrydex.com/pokemon/cards/goomy/xy7_ja-58?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ヌメラ,GLOBAL_UNANIMOUS,RESOLVED,ヌメラ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,59,Sliggoo,C,https://images.scrydex.com/pokemon/xy7_ja-59/medium,https://scrydex.com/pokemon/cards/sliggoo/xy7_ja-59?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ヌメイル,GLOBAL_UNANIMOUS,RESOLVED,ヌメイル
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,60,Goodra,R,https://images.scrydex.com/pokemon/xy7_ja-60/medium,https://scrydex.com/pokemon/cards/goodra/xy7_ja-60?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ヌメルゴン,GLOBAL_UNANIMOUS,RESOLVED,ヌメルゴン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,61,Meowth,C,https://images.scrydex.com/pokemon/xy7_ja-61/medium,https://scrydex.com/pokemon/cards/meowth/xy7_ja-61?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ニャース,GLOBAL_UNANIMOUS,RESOLVED,ニャース
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,63,Eevee,C,https://images.scrydex.com/pokemon/xy7_ja-63/medium,https://scrydex.com/pokemon/cards/eevee/xy7_ja-63?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,イーブイ,GLOBAL_UNANIMOUS,RESOLVED,イーブイ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,64,Porygon,C,https://images.scrydex.com/pokemon/xy7_ja-64/medium,https://scrydex.com/pokemon/cards/porygon/xy7_ja-64?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ポリゴン,GLOBAL_UNANIMOUS,RESOLVED,ポリゴン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,68,Lugia-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-68/medium,https://scrydex.com/pokemon/cards/lugia-ex/xy7_ja-68?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ルギアEX,SAME_SET_UNANIMOUS,RESOLVED,ルギアEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,73,Sceptile Spirit Link,U,https://images.scrydex.com/pokemon/xy7_ja-73/medium,https://scrydex.com/pokemon/cards/sceptile-spirit-link/xy7_ja-73?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ジュカインソウルリンク,GLOBAL_UNANIMOUS,RESOLVED,ジュカインソウルリンク
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,77,Hex Maniac,U,https://images.scrydex.com/pokemon/xy7_ja-77/medium,https://scrydex.com/pokemon/cards/hex-maniac/xy7_ja-77?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,オカルトマニア,GLOBAL_UNANIMOUS,RESOLVED,オカルトマニア
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,79,Forest of Giant Plants,U,https://images.scrydex.com/pokemon/xy7_ja-79/medium,https://scrydex.com/pokemon/cards/forest-of-giant-plants/xy7_ja-79?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,巨大植物の森,GLOBAL_UNANIMOUS,RESOLVED,巨大植物の森
