set_code,set_name,scrydex_id,card_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url,resolved_japanese_name,resolution_method,resolution_status,candidate_japanese_names
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,76,Wally,U,https://images.scrydex.com/pokemon/xy6_ja-76/medium,https://scrydex.com/pokemon/cards/wally/xy6_ja-76?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,ミツル,SAME_SET_UNANIMOUS,RESOLVED,ミツル
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,77,Sky Field,U,https://images.scrydex.com/pokemon/xy6_ja-77/medium,https://scrydex.com/pokemon/cards/sky-field/xy6_ja-77?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,スカイフィールド,GLOBAL_UNANIMOUS,RESOLVED,スカイフィールド
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,78,Double Dragon Energy,U,https://images.scrydex.com/pokemon/xy6_ja-78/medium,https://scrydex.com/pokemon/cards/double-dragon-energy/xy6_ja-78?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,1,Oddish,C,https://images.scrydex.com/pokemon/xy7_ja-1/medium,https://scrydex.com/pokemon/cards/oddish/xy7_ja-1?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,2,Gloom,C,https://images.scrydex.com/pokemon/xy7_ja-2/medium,https://scrydex.com/pokemon/cards/gloom/xy7_ja-2?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,3,Vileplume,U,https://images.scrydex.com/pokemon/xy7_ja-3/medium,https://scrydex.com/pokemon/cards/vileplume/xy7_ja-3?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,4,Bellossom,C,https://images.scrydex.com/pokemon/xy7_ja-4/medium,https://scrydex.com/pokemon/cards/bellossom/xy7_ja-4?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,5,Spinarak,C,https://images.scrydex.com/pokemon/xy7_ja-5/medium,https://scrydex.com/pokemon/cards/spinarak/xy7_ja-5?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,イトマル,GLOBAL_UNANIMOUS,RESOLVED,イトマル
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,6,Ariados,C,https://images.scrydex.com/pokemon/xy7_ja-6/medium,https://scrydex.com/pokemon/cards/ariados/xy7_ja-6?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,アリアドス,GLOBAL_UNANIMOUS,RESOLVED,アリアドス
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,7,Sceptile-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-7/medium,https://scrydex.com/pokemon/cards/sceptile-ex/xy7_ja-7?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ジュカインEX,SAME_SET_UNANIMOUS,RESOLVED,ジュカインEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,8,M Sceptile-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-8/medium,https://scrydex.com/pokemon/cards/m-sceptile-ex/xy7_ja-8?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,megaジュカインEX,SAME_SET_UNANIMOUS,RESOLVED,megaジュカインEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,9,Combee,C,https://images.scrydex.com/pokemon/xy7_ja-9/medium,https://scrydex.com/pokemon/cards/combee/xy7_ja-9?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ミツハニー,GLOBAL_UNANIMOUS,RESOLVED,ミツハニー
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,10,Vespiquen,C,https://images.scrydex.com/pokemon/xy7_ja-10/medium,https://scrydex.com/pokemon/cards/vespiquen/xy7_ja-10?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ビークイン,GLOBAL_UNANIMOUS,RESOLVED,ビークイン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,11,Vespiquen,C,https://images.scrydex.com/pokemon/xy7_ja-11/medium,https://scrydex.com/pokemon/cards/vespiquen/xy7_ja-11?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ビークイン,GLOBAL_UNANIMOUS,RESOLVED,ビークイン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,12,Virizion,R,https://images.scrydex.com/pokemon/xy7_ja-12/medium,https://scrydex.com/pokemon/cards/virizion/xy7_ja-12?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,13,Flareon,C,https://images.scrydex.com/pokemon/xy7_ja-13/medium,https://scrydex.com/pokemon/cards/flareon/xy7_ja-13?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,14,Entei,U,https://images.scrydex.com/pokemon/xy7_ja-14/medium,https://scrydex.com/pokemon/cards/entei/xy7_ja-14?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,エンテイ,GLOBAL_UNANIMOUS,RESOLVED,エンテイ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,15,Entei,R,https://images.scrydex.com/pokemon/xy7_ja-15/medium,https://scrydex.com/pokemon/cards/entei/xy7_ja-15?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,エンテイ,GLOBAL_UNANIMOUS,RESOLVED,エンテイ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,16,Larvesta,C,https://images.scrydex.com/pokemon/xy7_ja-16/medium,https://scrydex.com/pokemon/cards/larvesta/xy7_ja-16?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,17,Volcarona,R,https://images.scrydex.com/pokemon/xy7_ja-17/medium,https://scrydex.com/pokemon/cards/volcarona/xy7_ja-17?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,18,Volcarona,U,https://images.scrydex.com/pokemon/xy7_ja-18/medium,https://scrydex.com/pokemon/cards/volcarona/xy7_ja-18?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,19,Magikarp,C,https://images.scrydex.com/pokemon/xy7_ja-19/medium,https://scrydex.com/pokemon/cards/magikarp/xy7_ja-19?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,コイキング,GLOBAL_UNANIMOUS,RESOLVED,コイキング
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,20,Gyarados,U,https://images.scrydex.com/pokemon/xy7_ja-20/medium,https://scrydex.com/pokemon/cards/gyarados/xy7_ja-20?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ギャラドス,GLOBAL_UNANIMOUS,RESOLVED,ギャラドス
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,21,Gyarados,R,https://images.scrydex.com/pokemon/xy7_ja-21/medium,https://scrydex.com/pokemon/cards/gyarados/xy7_ja-21?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ギャラドス,GLOBAL_UNANIMOUS,RESOLVED,ギャラドス
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,22,Vaporeon,C,https://images.scrydex.com/pokemon/xy7_ja-22/medium,https://scrydex.com/pokemon/cards/vaporeon/xy7_ja-22?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,23,Relicanth,C,https://images.scrydex.com/pokemon/xy7_ja-23/medium,https://scrydex.com/pokemon/cards/relicanth/xy7_ja-23?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,24,Regice,U,https://images.scrydex.com/pokemon/xy7_ja-24/medium,https://scrydex.com/pokemon/cards/regice/xy7_ja-24?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,レジアイス,GLOBAL_UNANIMOUS,RESOLVED,レジアイス
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,25,Kyurem-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-25/medium,https://scrydex.com/pokemon/cards/kyurem-ex/xy7_ja-25?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,キュレムEX,SAME_SET_UNANIMOUS,RESOLVED,キュレムEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,26,Jolteon,R,https://images.scrydex.com/pokemon/xy7_ja-26/medium,https://scrydex.com/pokemon/cards/jolteon/xy7_ja-26?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,27,Ampharos-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-27/medium,https://scrydex.com/pokemon/cards/ampharos-ex/xy7_ja-27?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,デンリュウEX,SAME_SET_UNANIMOUS,RESOLVED,デンリュウEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,28,M Ampharos-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-28/medium,https://scrydex.com/pokemon/cards/m-ampharos-ex/xy7_ja-28?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,megaデンリュウEX,SAME_SET_UNANIMOUS,RESOLVED,megaデンリュウEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,29,Rotom,C,https://images.scrydex.com/pokemon/xy7_ja-29/medium,https://scrydex.com/pokemon/cards/rotom/xy7_ja-29?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ロトム,GLOBAL_UNANIMOUS,RESOLVED,ロトム
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,30,Unown,C,https://images.scrydex.com/pokemon/xy7_ja-30/medium,https://scrydex.com/pokemon/cards/unown/xy7_ja-30?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,アンノーン,GLOBAL_UNANIMOUS,RESOLVED,アンノーン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,31,Baltoy,C,https://images.scrydex.com/pokemon/xy7_ja-31/medium,https://scrydex.com/pokemon/cards/baltoy/xy7_ja-31?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,32,Baltoy,C,https://images.scrydex.com/pokemon/xy7_ja-32/medium,https://scrydex.com/pokemon/cards/baltoy/xy7_ja-32?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,33,Claydol,U,https://images.scrydex.com/pokemon/xy7_ja-33/medium,https://scrydex.com/pokemon/cards/claydol/xy7_ja-33?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,34,Golett,C,https://images.scrydex.com/pokemon/xy7_ja-34/medium,https://scrydex.com/pokemon/cards/golett/xy7_ja-34?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ゴビット,GLOBAL_UNANIMOUS,RESOLVED,ゴビット
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,35,Golurk,U,https://images.scrydex.com/pokemon/xy7_ja-35/medium,https://scrydex.com/pokemon/cards/golurk/xy7_ja-35?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ゴルーグ,GLOBAL_UNANIMOUS,RESOLVED,ゴルーグ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,36,Hoopa-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-36/medium,https://scrydex.com/pokemon/cards/hoopa-ex/xy7_ja-36?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,フーパEX,SAME_SET_UNANIMOUS,RESOLVED,フーパEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,37,Machamp-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-37/medium,https://scrydex.com/pokemon/cards/machamp-ex/xy7_ja-37?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,カイリキーEX,SAME_SET_UNANIMOUS,RESOLVED,カイリキーEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,38,Wooper,C,https://images.scrydex.com/pokemon/xy7_ja-38/medium,https://scrydex.com/pokemon/cards/wooper/xy7_ja-38?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,39,Quagsire,C,https://images.scrydex.com/pokemon/xy7_ja-39/medium,https://scrydex.com/pokemon/cards/quagsire/xy7_ja-39?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,40,Regirock,U,https://images.scrydex.com/pokemon/xy7_ja-40/medium,https://scrydex.com/pokemon/cards/regirock/xy7_ja-40?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,41,Golurk,C,https://images.scrydex.com/pokemon/xy7_ja-41/medium,https://scrydex.com/pokemon/cards/golurk/xy7_ja-41?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ゴルーグ,GLOBAL_UNANIMOUS,RESOLVED,ゴルーグ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,42,Tyranitar-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-42/medium,https://scrydex.com/pokemon/cards/tyranitar-ex/xy7_ja-42?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,バンギラスEX,SAME_SET_UNANIMOUS,RESOLVED,バンギラスEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,43,M Tyranitar-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-43/medium,https://scrydex.com/pokemon/cards/m-tyranitar-ex/xy7_ja-43?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,megaバンギラスEX,SAME_SET_UNANIMOUS,RESOLVED,megaバンギラスEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,44,Sableye,C,https://images.scrydex.com/pokemon/xy7_ja-44/medium,https://scrydex.com/pokemon/cards/sableye/xy7_ja-44?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,45,Inkay,C,https://images.scrydex.com/pokemon/xy7_ja-45/medium,https://scrydex.com/pokemon/cards/inkay/xy7_ja-45?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,マーイーカ,GLOBAL_UNANIMOUS,RESOLVED,マーイーカ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,46,Malamar,C,https://images.scrydex.com/pokemon/xy7_ja-46/medium,https://scrydex.com/pokemon/cards/malamar/xy7_ja-46?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,カラマネロ,GLOBAL_UNANIMOUS,RESOLVED,カラマネロ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,47,Beldum,C,https://images.scrydex.com/pokemon/xy7_ja-47/medium,https://scrydex.com/pokemon/cards/beldum/xy7_ja-47?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,48,Metang,C,https://images.scrydex.com/pokemon/xy7_ja-48/medium,https://scrydex.com/pokemon/cards/metang/xy7_ja-48?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,49,Metagross,R,https://images.scrydex.com/pokemon/xy7_ja-49/medium,https://scrydex.com/pokemon/cards/metagross/xy7_ja-49?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,50,Metagross,U,https://images.scrydex.com/pokemon/xy7_ja-50/medium,https://scrydex.com/pokemon/cards/metagross/xy7_ja-50?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,51,Registeel,U,https://images.scrydex.com/pokemon/xy7_ja-51/medium,https://scrydex.com/pokemon/cards/registeel/xy7_ja-51?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,52,Ralts,C,https://images.scrydex.com/pokemon/xy7_ja-52/medium,https://scrydex.com/pokemon/cards/ralts/xy7_ja-52?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ラルトス,GLOBAL_UNANIMOUS,RESOLVED,ラルトス
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,53,Kirlia,C,https://images.scrydex.com/pokemon/xy7_ja-53/medium,https://scrydex.com/pokemon/cards/kirlia/xy7_ja-53?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,キルリア,GLOBAL_UNANIMOUS,RESOLVED,キルリア
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,54,Gardevoir,R,https://images.scrydex.com/pokemon/xy7_ja-54/medium,https://scrydex.com/pokemon/cards/gardevoir/xy7_ja-54?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,55,Cottonee,C,https://images.scrydex.com/pokemon/xy7_ja-55/medium,https://scrydex.com/pokemon/cards/cottonee/xy7_ja-55?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,56,Whimsicott,C,https://images.scrydex.com/pokemon/xy7_ja-56/medium,https://scrydex.com/pokemon/cards/whimsicott/xy7_ja-56?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,57,Giratina-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-57/medium,https://scrydex.com/pokemon/cards/giratina-ex/xy7_ja-57?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ギラティナEX,SAME_SET_UNANIMOUS,RESOLVED,ギラティナEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,58,Goomy,C,https://images.scrydex.com/pokemon/xy7_ja-58/medium,https://scrydex.com/pokemon/cards/goomy/xy7_ja-58?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ヌメラ,GLOBAL_UNANIMOUS,RESOLVED,ヌメラ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,59,Sliggoo,C,https://images.scrydex.com/pokemon/xy7_ja-59/medium,https://scrydex.com/pokemon/cards/sliggoo/xy7_ja-59?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ヌメイル,GLOBAL_UNANIMOUS,RESOLVED,ヌメイル
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,60,Goodra,R,https://images.scrydex.com/pokemon/xy7_ja-60/medium,https://scrydex.com/pokemon/cards/goodra/xy7_ja-60?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ヌメルゴン,GLOBAL_UNANIMOUS,RESOLVED,ヌメルゴン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,61,Meowth,C,https://images.scrydex.com/pokemon/xy7_ja-61/medium,https://scrydex.com/pokemon/cards/meowth/xy7_ja-61?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ニャース,GLOBAL_UNANIMOUS,RESOLVED,ニャース
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,62,Persian,C,https://images.scrydex.com/pokemon/xy7_ja-62/medium,https://scrydex.com/pokemon/cards/persian/xy7_ja-62?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,63,Eevee,C,https://images.scrydex.com/pokemon/xy7_ja-63/medium,https://scrydex.com/pokemon/cards/eevee/xy7_ja-63?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,イーブイ,GLOBAL_UNANIMOUS,RESOLVED,イーブイ
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,64,Porygon,C,https://images.scrydex.com/pokemon/xy7_ja-64/medium,https://scrydex.com/pokemon/cards/porygon/xy7_ja-64?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ポリゴン,GLOBAL_UNANIMOUS,RESOLVED,ポリゴン
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,65,Porygon2,C,https://images.scrydex.com/pokemon/xy7_ja-65/medium,https://scrydex.com/pokemon/cards/porygon2/xy7_ja-65?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,66,Porygon-Z,U,https://images.scrydex.com/pokemon/xy7_ja-66/medium,https://scrydex.com/pokemon/cards/porygon-z/xy7_ja-66?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,67,Porygon-Z,R,https://images.scrydex.com/pokemon/xy7_ja-67/medium,https://scrydex.com/pokemon/cards/porygon-z/xy7_ja-67?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,68,Lugia-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-68/medium,https://scrydex.com/pokemon/cards/lugia-ex/xy7_ja-68?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ルギアEX,SAME_SET_UNANIMOUS,RESOLVED,ルギアEX
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,69,Eco Arm,U,https://images.scrydex.com/pokemon/xy7_ja-69/medium,https://scrydex.com/pokemon/cards/eco-arm/xy7_ja-69?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,70,Paint Roller,U,https://images.scrydex.com/pokemon/xy7_ja-70/medium,https://scrydex.com/pokemon/cards/paint-roller/xy7_ja-70?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,71,Level Ball,U,https://images.scrydex.com/pokemon/xy7_ja-71/medium,https://scrydex.com/pokemon/cards/level-ball/xy7_ja-71?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,72,Lucky Helmet,U,https://images.scrydex.com/pokemon/xy7_ja-72/medium,https://scrydex.com/pokemon/cards/lucky-helmet/xy7_ja-72?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,73,Sceptile Spirit Link,U,https://images.scrydex.com/pokemon/xy7_ja-73/medium,https://scrydex.com/pokemon/cards/sceptile-spirit-link/xy7_ja-73?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja,ジュカインソウルリンク,GLOBAL_UNANIMOUS,RESOLVED,ジュカインソウルリンク
