card_id,series_name,set_code,set_name,scrydex_id,card_number,card_name,current_rarity,scrydex_rarity,scrydex_rarity_raw
99300acc-0d8c-4a1c-956e-ee4c8c331118,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,017,コアルヒー,,C,C
f988fa6b-469b-447b-8ec1-3cc999611617,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,018,スワンナ,,U,U
19021edd-cfaf-4ca5-86b5-8d991dd29c00,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,019,ケルディオEX,,R,R
bda0f988-c7c5-4727-8b0b-4a2d655195cc,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,020,エレブー,,C,C
25fbf73e-4d96-4054-bb0f-85f108293cab,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,021,エレキブル,,R,R
41d77a6a-a907-4259-ae52-646b9ee457a7,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,022,バチュル,,C,C
2676a80e-a4dd-4f0e-9f90-b6ba00703e03,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,023,デンチュラ,,U,U
b8ab395c-92ea-4543-b1e1-5d4dbc4e564f,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,024,ヨマワル,,C,C
e40bf012-32ac-468c-9754-c1cfdf995edd,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,025,サマヨール,,U,U
29f615f7-7c2f-4782-bf9f-4e094c9c8e19,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,026,ヨノワール,,R,R
94dbae96-35c9-4caa-a4d7-1065ae85ee2f,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,027,グレッグル,,C,C
86bfc609-a0db-40da-bb3f-c377697cf4b0,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,028,ドクロッグ,,U,U
d3b3acae-addb-41b3-9305-74f98adb07d0,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,029,コロモリ,,C,C
3296da27-1563-41a6-88e7-7494f2699549,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,030,ココロモリ,,U,U
9df3a63e-5677-484b-bc93-4264cc465586,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,031,サンド,,C,C
d44dccbc-9734-4c5f-9006-8f2f010852a0,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,032,サンドパン,,C,C
7d92fe30-42a9-4f44-bc71-9d7ef6406a35,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,033,ソルロック,,U,U
11858547-2181-4608-ae73-9c1a05ce8502,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,034,ドッコラー,,C,C
77947fee-a42a-4aa2-9881-4d4b03730ea4,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,035,ドテッコツ,,U,U
4a012d9c-249b-437c-80f9-a6ee50bbbdb1,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,036,ローブシン,,U,U
7bc943a6-c9bb-42d0-914d-e44032cbc29f,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,037,イシズマイ,,C,C
82fbd80b-0f66-4277-93a0-4341e2d28535,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,038,イワパレス,,R,R
4091dbf0-fffc-400f-9f94-898e93e59754,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,039,ハッサム,,R,R
eb0b3538-236b-4915-bb62-fdb0d4df419e,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,040,エアームド,,C,C
139a2c5a-9e8f-4aa9-bbad-a30391117b29,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,041,ホワイトキュレムEX,,R,R
49377202-7916-4274-b2a7-dd0edb9fd19d,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,042,メタモン,,R,R
d71f551c-b9a3-41f9-a25c-af026dbef32a,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,043,ノコッチ,,C,C
b39b91b7-6cb4-4133-9d53-14720d55c4bf,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,044,ゴニョニョ,,C,C
a40024ee-4cff-417b-a54e-fe8afc862b72,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,045,ドゴーム,,C,C
2408be5c-b1f8-4058-84c3-237285464e43,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,046,バクオング,,U,U
1d9302f9-0d8d-4aea-926c-c8f179c1a52d,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,047,エネコ,,C,C
8343bce1-4810-4a7a-a56b-8ff680e69957,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,048,エネコロロ,,U,U
8c6fc0c6-afe6-49d6-acc7-c0cc658f62c5,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,049,ミネズミ,,C,C
244798f3-c2c2-42f9-a0bf-50959d61f550,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,050,ミルホッグ,,C,C
7952baed-c884-4da6-9a8a-b2478a1ec150,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,051,ヨーテリー,,C,C
fd010724-1a23-4216-8677-617163c3fd50,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,052,ハーデリア,,C,C
9258e69c-95dd-4554-804f-ea8a23766a90,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,053,ムーランド,,R,R
2d6e452b-2b6c-4db6-8e0f-24a4777e0afb,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,054,じてんしゃ,,U,U
03de55fb-ec30-46cc-ac2c-e444a817bba5,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,055,ピーピーエイド,,U,U
fce37f0a-c86c-490f-9bbd-9b0814c2e3fc,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,056,フウロ,,U,U
d1324955-81d2-44b0-a900-7d7b62a20ef9,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,057,ヒオウギシティジム,,U,U
7dad6ebc-07ce-4956-9c43-dcbc2803f6ce,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,058,パソコン通信,,R,R
2b7ba5d9-e1f2-4cd5-86a5-8b679ba4dc31,BWシリーズ,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,059,クリスタルエッジ,,R,R
e0fc3337-7f6c-473e-8b1b-dc3eb96992ad,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,001,ナゾノクサ,,C,C
0934d8ec-6e11-45f1-b4e5-a25089f51ac7,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,002,クサイハナ,,C,C
d4c0f6c3-ff02-4295-a08e-e4fef00524df,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,003,ラフレシア,,R,R
556377f4-7036-4da6-a12b-85b82fa573c5,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,004,キレイハナ,,U,U
116ea997-60ac-4538-a0d0-8403516bddb6,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,005,ヘラクロス,,C,C
12be48ca-54a7-4c89-b122-c406bbdc8fd3,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,006,ミツハニー,,C,C
3fac94f3-06a3-4475-8c63-09e797eceefd,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,007,ビークイン,,U,U
ef9074c8-81b9-45bd-867d-62e703a49d52,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,008,モンメン,,C,C
4c5af0dd-f22e-4c13-a539-fed48dec368a,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,009,エルフーン,,U,U
10653ea3-da38-49c8-9c3b-0c35a703149c,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,010,ヒトカゲ,,C,C
19abc95a-2518-4c17-8642-9de64a77cf96,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,011,リザード,,C,C
f0fad0d0-4010-4b5b-a791-3d11a0b60c10,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,012,リザードン,,R,R
61efe9de-be08-4f82-91c3-450f0b01e050,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,013,ダルマッカ,,C,C
151955f0-62f9-4817-9ddc-393c80481e61,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,014,ヒヒダルマ,,U,U
f84e3519-4f74-433b-89b4-135f3a670619,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,015,マリル,,C,C
9094cd69-c982-4218-ba63-b8c212fcc3f8,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,016,マリルリ,,C,C
e2f095eb-1b6d-4335-8b87-0ce3e5d8aa5c,SMシリーズ,SM8a,ダークオーダー,sm8a_ja,014,カプ・コケコ,旧裏R,PR,PR
ef7f71ac-2a21-4991-aa66-8f15a18cbe08,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,017,ウリムー,,C,C
363d4b9c-6c7d-4868-80a0-570a8dfcf2df,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,018,イノムー,,U,U
ffcd9e8e-9ff6-477e-be36-552cf151c1e7,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,019,マンムー,,U,U
cc96732b-2b89-485d-9951-e87e58d44e0e,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,020,デリバード,,C,C
2195b577-081e-4330-b24f-01ea2bf56047,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,021,プルリル,,C,C
57b6b046-d6ce-4d0a-9432-4d039a4afd72,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,022,ブルンゲル,,U,U
1c4e75d7-804f-4d3e-9b3b-88bb09882f02,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,023,シママ,,C,C
4c371f68-a333-4fa0-9279-5782ca39e76b,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,024,ゼブライカ,,R,R
d12170a8-d6e0-4e02-9d65-819f135e613c,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,025,バネブー,,C,C
96dee846-ff1f-49a3-8e32-14169e660b39,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,026,ブーピッグ,,U,U
3a6f9927-5024-4d40-9c18-061dacc3312f,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,027,クレセリアEX,,R,R
c91da384-3cc4-403c-9a19-ebaab32d2b43,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,028,ムンナ,,C,C
8a43f587-6903-4370-b144-8008d8b95a4a,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,029,ムシャーナ,,U,U
23e094d8-7885-43ad-a30a-2d1c82e59893,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,030,フシデ,,C,C
e8006af5-3867-4195-b8d6-047b233c7042,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,031,ホイーガ,,C,C
c7eb3ab0-2459-49e9-80c0-2d7a85738af1,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,032,ペンドラー,,R,R
58b81c25-3726-41c8-8601-b5a26238917c,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,033,メロエッタ,,R,R
86e7132c-dc87-4de7-b46a-31ca3d7aa4c0,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,034,グライガー,,C,C
39aae1a4-53e3-49c0-87fc-bbf64db834f3,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,035,グライオン,,R,R
5f487e94-2274-4213-a2b8-c17f9e77daf5,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,036,ナックラー,,C,C
7283b315-a89e-4e7c-8886-3c6896aa5462,BWシリーズ,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,008,ランプラー,,C,C
fabcce5c-6f2d-4685-a546-efb1398b8534,BWシリーズ,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,009,シャンデラ,,R,R
3b51c303-f007-406e-9ce2-4a16be9ec854,BWシリーズ,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,010,タッツー,,C,C
9eb08c1a-a666-4c00-8e6e-b4baf234e839,BWシリーズ,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,011,シードラ,,C,C
634fd10b-5962-466a-a707-80356cb484b7,BWシリーズ,BW8-Brf,ポケモンカードゲームBW 拡張パック「ラセンフォース」,bw8s_ja,012,グレイシア,,R,R
20b042c8-c26a-46cc-b530-31774014e9a5,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,037,ルナトーン,,U,U
5af0e6c1-89ff-4bfc-81b7-c34cea12c04b,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,038,コジョフー,,C,C
9e63ac08-d164-4968-b068-db828b78f7b9,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,039,コジョンド,,C,C
6cd6166c-6216-4b27-8cae-e9c2860c0818,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,040,ランドロスEX,,R,R
61c038f4-1ec5-468d-8487-d0dc68854cf1,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,041,チョロネコ,,C,C
02d83ea4-6eb4-43d6-8d5d-016860327d3a,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,042,レパルダス,,R,R
bae23574-b464-48a7-a30d-93ccea193207,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,043,ビブラーバ,,U,U
08450b1c-1342-466a-9f67-1565b1a8de2f,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,044,フライゴン,,R,R
56afa110-bf34-4648-920c-3c3c7a3808e9,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,045,ブラックキュレムEX,,R,R
8abffcb5-ef15-4c0a-a37d-1bde95cfe4bc,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,046,コラッタ,,C,C
93221ba0-c864-4621-a778-b03f1964d816,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,047,ラッタ,,U,U
36e72ba5-c7be-4276-a02f-f4b558a0d2bf,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,048,ミミロル,,C,C
157617c3-af77-4c2e-8f2e-2c04109b4754,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,049,ミミロップ,,C,C
0823af91-3a19-48e0-ac4d-ffc8336b5fe8,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,050,マメパト,,C,C
23a60ecd-5a90-40e1-b61c-4212a0bb76e5,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,051,ハトーボー,,C,C
fe0e526a-8ae5-4283-adb9-691444b234e1,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,052,ケンホロウ,,U,U
916d3cfa-f6a4-41fb-8de6-ab5b556cfb10,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,053,タブンネ,,U,U
7edaecdc-f884-4ee2-91ba-d8a2387e1446,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,054,あなぬけのヒモ,,U,U
d6a7e8a6-1487-4ce0-8c27-4b0d85b159be,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,055,タウンマップ,,U,U
27d989a7-2ecc-49df-a5fc-17895b136093,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,056,ヒュウ,,U,U
1d3b1ed6-a528-4cab-aadf-1bbfa13f2dd7,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,057,タチワキシティジム,,U,U
4ab6eb7b-2965-4a88-932b-8750a2472ada,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,058,ゴールドポーション,,R,R
0c228aae-37a3-4a87-8d9a-16c7a377dfc5,BWシリーズ,BW6-Bf,ポケモンカードゲームBW 拡張パック「フリーズボルト」,bw6f_ja,059,クリスタルウォール,,R,R
9b22dfc1-4716-47fa-89e8-9d7603158d73,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,001,ナエトル,,C,C
18572b1e-803d-471c-aed3-cd5fe2d80014,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,002,ハヤシガメ,,U,U
81487485-c67e-44a6-b1ad-ca713ce476fc,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,003,ドダイトス,,U,U
f16a92f4-0dbb-42fd-9218-836a1e4dddc0,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,004,チェリンボ,,C,C
982afb1e-23e6-4fba-9b64-cb68fedb0b09,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,005,チェリム,,U,U
58588dbf-73de-4a06-b265-ba48dcbe52bb,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,006,マラカッチ,,C,C
f5f53549-5aaf-40c1-a144-ad672b148acd,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,007,タマゲタケ,,C,C
b1c8d1d2-ef47-4621-8fd6-89903883eeef,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,008,モロバレル,,C,C
0c3bfc77-23e7-48ad-a1d0-2fb3f1d7bd10,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,009,ヒコザル,,C,C
b39e92cc-b5d9-49c9-9374-05d333d3812b,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,010,モウカザル,,U,U
d4c6a62b-ec2a-403c-9eaf-d9763a3d66be,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,011,ゴウカザル,,R,R
f02ba650-bf9e-4469-af64-6edf49163e58,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,012,ビクティニEX,,R,R
0a53a3d0-2cab-4fac-9027-73405552c113,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,013,バオップ,,C,C
ff4af3bd-79ef-4fa5-9692-284a964bb823,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,014,バオッキー,,U,U
a0465a04-410f-4c11-a3be-96e47bdd618e,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,047,ルナアーラ,旧裏R,PR,PR
44f4b6b9-36d7-4a02-84ce-6e608ca2cfa9,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,015,クイタラン,,U,U
6821f6af-91a0-4685-b891-7e91a087801c,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,016,フリーザーEX,,R,R
792755a5-d074-47fa-b1ec-205a9d2f934f,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,017,ハスボー,,C,C
b33e30dd-a22d-40da-9a63-a9e4b6c0b1df,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,018,ハスブレロ,,C,C
f9d5a8fc-d70a-4d05-8b7d-87dcd2b96cf9,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,019,ルンパッパ,,U,U
192d3920-831f-4c71-9ece-911dd1a4557e,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,020,マナフィ,,R,R
308f6c4f-6ec3-4630-8942-63cc072efbd3,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,021,クマシュン,,C,C
dcad6d28-9505-4908-9671-1d62fe01fe7e,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,022,ツンベアー,,U,U
1e2e63a8-53de-475d-8aad-27b742a09483,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,023,コイル,,C,C
cdf476ea-404c-41e8-871e-6f43be81bdf5,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,024,レアコイル,,U,U
4dd7d457-b499-4c42-aa45-95a75d668918,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,025,ジバコイル,,R,R
05357405-e884-4581-ab92-c45030940705,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,026,ロトム,,C,C
bdbe35fe-9ac9-4fed-9ee7-32e18a22f5b6,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,027,ズバット,,C,C
2fc951f3-8093-4a2d-b3b4-fc3b7084a4f9,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,058,ディアンシー,旧裏R,PR,PR
121fb7bd-9d10-43b2-97cc-969403d99177,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,028,ゴルバット,,U,U
67d80ca7-bcee-41b8-a054-ec17ad8670b0,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,029,クロバット,,R,R
1793b796-412c-4ce3-835d-5bd9fbd14360,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,030,ドガース,,C,C
5f117747-a214-4c5d-9140-cea557824c76,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,031,マタドガス,,R,R
9c5f2c5b-4548-436b-a9d0-05dd495c4e81,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,032,ラルトス,,C,C
056588bf-9827-4d5a-8218-71570ac8932c,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,033,キルリア,,U,U
38f3232c-38d0-4106-b4dc-e33ce31dc6f2,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,034,エルレイド,,R,R
a8b56fd7-e83b-4ee2-a74e-6748ae6dfbcc,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,035,ギラティナ,,R,R
bc616e1f-3a54-4bdd-892d-c6e608fe5d6a,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,036,ヤブクロン,,C,C
dbfab5c0-631c-4089-afc4-445194234793,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,038,リグレー,,C,C
ec613c53-ab56-4377-806c-5c78414e28cc,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,039,オーベム,,C,C
5ae22b9c-b633-4899-921a-5ea73f4259fa,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,040,ゴマゾウ,,C,C
af974e82-5e61-4b33-9ff1-8dc1a7f8c0f1,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,041,ドンファン,,U,U
0b74917d-792c-4198-995a-4520714b7500,BWシリーズ,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,042,リオル,,C,C
5e5ca33a-2d7b-4089-9a5e-f6e345c3ed06,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,082,ソルガレオ,旧裏R,PR,PR
