card_id,series_name,set_code,set_name,scrydex_id,card_number,card_name,current_rarity,expected_image_url
ab884126-e15f-44c1-b59a-bf561ebdd86f,SMシリーズ,SM2p,新たなる試練の向こう,sm2p_ja,060,カプ・レヒレGX,HR,https://images.scrydex.com/pokemon/sm2p_ja-60/large
965894ed-9784-4c9c-b243-b1b3703d8935,SMシリーズ,SM2p,新たなる試練の向こう,sm2p_ja,062,ルガルガンGX,HR,https://images.scrydex.com/pokemon/sm2p_ja-62/large
f5f6f052-3908-4819-b1a9-e129e8908921,SMシリーズ,SM2p,新たなる試練の向こう,sm2p_ja,063,ダークライGX,HR,https://images.scrydex.com/pokemon/sm2p_ja-63/large
6c5276f3-c319-4933-b1a2-0bf9f507f16c,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,197,ホミカの演奏,SR,https://images.scrydex.com/pokemon/sm12a_ja-197/large
8c423d9c-8694-4fac-8bb7-0db69613fabc,SMシリーズ,SM3H,闘う虹を見たか,sm3h_ja,061,オンバーンGX,UR,https://images.scrydex.com/pokemon/sm3h_ja-61/large
4a806319-04e0-4133-8455-e4cda6c9b2ce,SMシリーズ,SM3N,光を喰らう闇,sm3n_ja,059,ネクロズマGX,HR,https://images.scrydex.com/pokemon/sm3n_ja-59/large
f51ab149-7c35-4b96-8677-cc7a33e972b4,SMシリーズ,SM3N,光を喰らう闇,sm3n_ja,060,マーシャドーGX,HR,https://images.scrydex.com/pokemon/sm3n_ja-60/large
a80018ba-5230-4ab0-9c53-5cd556150d85,SMシリーズ,SM3N,光を喰らう闇,sm3n_ja,061,サーナイトGX,HR,https://images.scrydex.com/pokemon/sm3n_ja-61/large
f3ff452d-aa27-41de-b841-7a4ad79b3869,SMシリーズ,SM3N,光を喰らう闇,sm3n_ja,063,レスキュータンカ,UR,https://images.scrydex.com/pokemon/sm3n_ja-63/large
10c6bd93-bd64-4ff1-94ed-355d73f0e0b1,SMシリーズ,SM3N,光を喰らう闇,sm3n_ja,064,基本フェアリーエネルギー,UR,https://images.scrydex.com/pokemon/sm3n_ja-64/large
4ffff3cc-6de2-4835-861f-ea94f1760a8f,SMシリーズ,SM3p,ひかる伝説,sm3p_ja,079,ライチュウGX,HR,https://images.scrydex.com/pokemon/sm3p_ja-79/large
1f2913b1-3d28-4f66-9ebf-24b6f8954c48,SMシリーズ,SM3p,ひかる伝説,sm3p_ja,080,ミュウツーGX,HR,https://images.scrydex.com/pokemon/sm3p_ja-80/large
456879da-be46-476b-92d9-c185e678b5b1,SMシリーズ,SM3p,ひかる伝説,sm3p_ja,081,ゾロアークGX,HR,https://images.scrydex.com/pokemon/sm3p_ja-81/large
40f01a4a-5de0-405e-a596-fda2a4195b5d,SMシリーズ,SM4A,超次元の暴獣,sm4a_ja,057,ウツロイドGX,HR,https://images.scrydex.com/pokemon/sm4a_ja-57/large
72c3c79c-5333-482e-b241-be391d93f767,SMシリーズ,SM4A,超次元の暴獣,sm4a_ja,058,アクジキングGX,HR,https://images.scrydex.com/pokemon/sm4a_ja-58/large
ca5eda13-8650-4fdc-8b43-39df11dcdd1a,SMシリーズ,SM4A,超次元の暴獣,sm4a_ja,059,アローラナッシーGX,HR,https://images.scrydex.com/pokemon/sm4a_ja-59/large
7b966e0f-c1cc-4584-aaa2-946e48574ea7,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,163,サンダーマウンテン,旧裏R,https://images.scrydex.com/pokemon/sm12a_ja-163/large
0f2b39fc-b26f-4115-9e89-199b070557a8,SMシリーズ,SM4p,GXバトルブースト,sm4p_ja,121,フェローチェGX,HR,https://images.scrydex.com/pokemon/sm4p_ja-121/large
d0fb8e34-398d-4b9e-8b49-cd95c4f9ccd9,SMシリーズ,SM4p,GXバトルブースト,sm4p_ja,122,デンジュモクGX,HR,https://images.scrydex.com/pokemon/sm4p_ja-122/large
106d7983-69f5-454e-aedf-f6ffdd126d59,SMシリーズ,SM4p,GXバトルブースト,sm4p_ja,123,テッカグヤGX,HR,https://images.scrydex.com/pokemon/sm4p_ja-123/large
56b952fd-3df5-4735-a299-8f6ec261063c,SMシリーズ,SM4p,GXバトルブースト,sm4p_ja,125,ソルガレオGX,UR,https://images.scrydex.com/pokemon/sm4p_ja-125/large
4168bc97-18c6-4917-a66a-3f9f014b33c0,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,166,ヒートファクトリー,旧裏R,https://images.scrydex.com/pokemon/sm12a_ja-166/large
49a52da8-28bc-42b4-ab31-de3429f4f63d,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,167,ブラックマーケット,旧裏R,https://images.scrydex.com/pokemon/sm12a_ja-167/large
929c245c-0ee7-4afd-9ceb-9e245e1931a7,SMシリーズ,SM4S,覚醒の勇者,sm4s_ja,056,アローラゴローニャGX,HR,https://images.scrydex.com/pokemon/sm4s_ja-56/large
c43afcbe-61e6-4476-9ab7-2ecb9a19d5b4,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,168,ライフフォレスト,旧裏R,https://images.scrydex.com/pokemon/sm12a_ja-168/large
9596676f-4dff-4c0d-aa1b-f55daa4da373,SMシリーズ,SM4S,覚醒の勇者,sm4s_ja,057,マッシブーンGX,HR,https://images.scrydex.com/pokemon/sm4s_ja-57/large
fe6107a1-1abc-4307-b852-4bd4a6391c9d,SMシリーズ,SM4S,覚醒の勇者,sm4s_ja,058,カミツルギGX,HR,https://images.scrydex.com/pokemon/sm4s_ja-58/large
a04a14d3-5125-4000-a442-90ebc7697d09,SMシリーズ,SM4S,覚醒の勇者,sm4s_ja,062,基本鋼エネルギー,UR,https://images.scrydex.com/pokemon/sm4s_ja-62/large
fda595e6-9eec-4c61-9fc6-156a9e987dcb,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,170,超ブーストエネルギー,旧裏R,https://images.scrydex.com/pokemon/sm12a_ja-170/large
7d094e59-3cda-46fb-bad0-2a54a18a445a,SMシリーズ,SM5M,ウルトラムーン,sm5m_ja,030,ギラティナ,旧裏R,https://images.scrydex.com/pokemon/sm5m_ja-30/large
67fc8c3c-66ef-487f-8669-8af329d821a7,SMシリーズ,SM5M,ウルトラムーン,sm5m_ja,032,ルナアーラ,旧裏R,https://images.scrydex.com/pokemon/sm5m_ja-32/large
f447816e-f39b-4cd0-99d3-6081e6cf9aeb,SMシリーズ,SM12a,TAG TEAM GX タッグオールスターズ,sm12a_ja,172,ビーストエネルギー,旧裏R,https://images.scrydex.com/pokemon/sm12a_ja-172/large
58f48ada-be60-4dfa-8d59-59f351de5da2,SMシリーズ,SM5M,ウルトラムーン,sm5m_ja,074,ネクロズマ あかつきのつばさGX,HR,https://images.scrydex.com/pokemon/sm5m_ja-74/large
3de9f647-4302-4118-9da6-30c39142f415,SMシリーズ,SM5M,ウルトラムーン,sm5m_ja,075,パルキアGX,HR,https://images.scrydex.com/pokemon/sm5m_ja-75/large
a45eb4c0-d91d-4d91-8900-4a5cb9a0e1c1,SMシリーズ,SM5M,ウルトラムーン,sm5m_ja,077,エスケープボード,UR,https://images.scrydex.com/pokemon/sm5m_ja-77/large
73b948c8-6b4e-4c0d-a249-8604a90514d8,SMシリーズ,SM5M,ウルトラムーン,sm5m_ja,078,ユニットエネルギー雷超鋼,UR,https://images.scrydex.com/pokemon/sm5m_ja-78/large
b3b50f79-2b0f-43e9-9cf1-270474c7778d,SMシリーズ,SM5p,ウルトラフォース,sm5p_ja,048,ビーストエネルギー,旧裏R,https://images.scrydex.com/pokemon/sm5p_ja-48/large
b7d6492a-88b1-4323-b61c-4b9ed6bb021d,SMシリーズ,SM5p,ウルトラフォース,sm5p_ja,058,アーゴヨンGX,HR,https://images.scrydex.com/pokemon/sm5p_ja-58/large
e4d494fd-e4d1-4557-98f9-6ecbc0117582,SMシリーズ,SM5p,ウルトラフォース,sm5p_ja,059,ルカリオGX,HR,https://images.scrydex.com/pokemon/sm5p_ja-59/large
1be96dd8-0388-4123-a8ed-ba9951b7bb46,SMシリーズ,SM5p,ウルトラフォース,sm5p_ja,060,ディアルガGX,HR,https://images.scrydex.com/pokemon/sm5p_ja-60/large
db4a7210-7f45-49d1-9934-45d9bfccd7f8,SMシリーズ,SM5p,ウルトラフォース,sm5p_ja,063,鋼鉄のフライパン,UR,https://images.scrydex.com/pokemon/sm5p_ja-63/large
54a06d07-1fd7-4de6-9555-7424430a635d,SMシリーズ,SM5S,ウルトラサン,sm5s_ja,031,ダークライ,旧裏R,https://images.scrydex.com/pokemon/sm5s_ja-31/large
7449601d-40a9-4591-bead-bc9aaff2ee4e,SMシリーズ,SM5S,ウルトラサン,sm5s_ja,043,ソルガレオ,旧裏R,https://images.scrydex.com/pokemon/sm5s_ja-43/large
6130ccb0-7ef4-4dd5-9cbe-23bddc19595d,SMシリーズ,SM5S,ウルトラサン,sm5s_ja,073,リーフィアGX,HR,https://images.scrydex.com/pokemon/sm5s_ja-73/large
ba5b5d35-d946-4351-aa64-338417301bce,SMシリーズ,SM5S,ウルトラサン,sm5s_ja,074,ネクロズマ たそがれのたてがみGX,HR,https://images.scrydex.com/pokemon/sm5s_ja-74/large
726e30cc-cc97-4ff3-889b-5da3d9e57998,SMシリーズ,SM5S,ウルトラサン,sm5s_ja,075,ディアルガGX,HR,https://images.scrydex.com/pokemon/sm5s_ja-75/large
db83c336-ea0c-473c-a786-4e4dce66aa41,SMシリーズ,SM6,禁断の光,sm6_ja,104,ジガルデGX,HR,https://images.scrydex.com/pokemon/sm6_ja-104/large
97dc7caf-03de-4e0b-9b27-720f92cdcb9c,SMシリーズ,SM6,禁断の光,sm6_ja,105,イベルタルGX,HR,https://images.scrydex.com/pokemon/sm6_ja-105/large
72ea092d-f231-4bf6-9733-f9c7f648b5e6,SMシリーズ,SM6,禁断の光,sm6_ja,106,ゼルネアスGX,HR,https://images.scrydex.com/pokemon/sm6_ja-106/large
d715487d-6a94-49db-96d5-0e65e0f7b2f6,SMシリーズ,SM6,禁断の光,sm6_ja,107,ウルトラネクロズマGX,HR,https://images.scrydex.com/pokemon/sm6_ja-107/large
f6b1ecb2-9d17-4328-9b47-332956fa4390,SMシリーズ,SM6,禁断の光,sm6_ja,109,ミステリートレジャー,UR,https://images.scrydex.com/pokemon/sm6_ja-109/large
e7b1e7d6-6a28-438c-94cd-41b256394fd1,SMシリーズ,SM6,禁断の光,sm6_ja,110,ユニットエネルギー闘悪妖,UR,https://images.scrydex.com/pokemon/sm6_ja-110/large
2cba195d-b1b6-489a-aef9-18dc45974617,SMシリーズ,SM6a,ドラゴンストーム,sm6a_ja,060,レシラムGX,HR,https://images.scrydex.com/pokemon/sm6a_ja-60/large
262470eb-d13f-4202-b7c9-2f777268ac91,SMシリーズ,SM6a,ドラゴンストーム,sm6a_ja,061,キングドラGX,HR,https://images.scrydex.com/pokemon/sm6a_ja-61/large
eb1871c4-81dd-4a9b-ae7a-a0d445ec3590,SMシリーズ,SM6a,ドラゴンストーム,sm6a_ja,062,カイリューGX,HR,https://images.scrydex.com/pokemon/sm6a_ja-62/large
654051cd-b4bd-484e-ad71-d16a17c48047,SMシリーズ,SM6a,ドラゴンストーム,sm6a_ja,064,いれかえフロート,UR,https://images.scrydex.com/pokemon/sm6a_ja-64/large
153bf42b-f701-4ddf-b2b7-5373646b833c,SMシリーズ,SM6a,ドラゴンストーム,sm6a_ja,065,火打石,UR,https://images.scrydex.com/pokemon/sm6a_ja-65/large
36977a84-ad04-4f24-89e2-7eadbc3141da,SMシリーズ,SM6a,ドラゴンストーム,sm6a_ja,066,竜の鉤爪,UR,https://images.scrydex.com/pokemon/sm6a_ja-66/large
3241d1bc-7cce-49f6-bbf5-27e8da693045,SMシリーズ,SM1S,コレクションサン,sm1s_ja,073,基本鋼エネルギー,UR,https://images.scrydex.com/pokemon/sm1s_ja-73/large
b71a1daf-75d3-4b56-b717-e3560658ad1b,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,079,マルマインGX,HR,https://images.scrydex.com/pokemon/sm6b_ja-79/large
ec9d0af1-581d-45cb-b3f6-51e6d59cd6ab,SMシリーズ,SM8,超爆インパクト,sm8_ja,093,ヒートファクトリー,旧裏R,https://images.scrydex.com/pokemon/sm8_ja-93/large
8c46f1c7-3ab5-4467-95f3-c360ef0900aa,SMシリーズ,SM1p,サン＆ムーン,sm1p_ja,066,ふしぎなアメ,UR,https://images.scrydex.com/pokemon/sm1p_ja-66/large
71f22816-c96a-44b7-96f4-1f99948f5d62,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,147,ビーストエネルギー,旧裏R,https://images.scrydex.com/pokemon/sm8b_ja-147/large
04696445-d093-4756-8992-a7363d2229cb,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,081,ジュペッタGX,HR,https://images.scrydex.com/pokemon/sm6b_ja-81/large
9c2ffa6f-c8d4-473d-82a7-ecc8b57102a1,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,082,ハッサムGX,HR,https://images.scrydex.com/pokemon/sm6b_ja-82/large
ded34c71-5a5a-48fb-ae35-5074e39bc01a,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,083,ボーマンダGX,HR,https://images.scrydex.com/pokemon/sm6b_ja-83/large
375f60eb-cde2-4d83-b01d-d66c948503a7,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,084,ふっかつそう,UR,https://images.scrydex.com/pokemon/sm6b_ja-84/large
ae1f2fec-9082-4282-af38-1539b47900fc,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,085,ポケナビ,UR,https://images.scrydex.com/pokemon/sm6b_ja-85/large
3a54025f-1584-4623-95bb-6b31f697b4e6,SMシリーズ,SM6b,チャンピオンロード,sm6b_ja,086,レインボーエネルギー,UR,https://images.scrydex.com/pokemon/sm6b_ja-86/large
6a345687-3176-453c-8789-8be65b120d21,SMシリーズ,SM7,裂空のカリスマ,sm7_ja,066,ラティアス,旧裏R,https://images.scrydex.com/pokemon/sm7_ja-66/large
5176b175-7e23-4988-a040-510ecefbe70d,SMシリーズ,SM7,裂空のカリスマ,sm7_ja,106,バシャーモGX,HR,https://images.scrydex.com/pokemon/sm7_ja-106/large
6ca7ba08-3ef6-41dd-bb56-b08c7d35caa0,SMシリーズ,SM7,裂空のカリスマ,sm7_ja,107,ツンデツンデGX,HR,https://images.scrydex.com/pokemon/sm7_ja-107/large
d570a3eb-3b6b-41db-bef9-a74bb8e9abae,SMシリーズ,SM7,裂空のカリスマ,sm7_ja,108,チルタリスGX,HR,https://images.scrydex.com/pokemon/sm7_ja-108/large
8009fed5-87b4-4998-bd46-a2ce5dbb89b9,SMシリーズ,SM7,裂空のカリスマ,sm7_ja,109,レックウザGX,HR,https://images.scrydex.com/pokemon/sm7_ja-109/large
8f9f5cde-ddf1-4c8f-97c0-86c3542977fd,SMシリーズ,SM7,裂空のカリスマ,sm7_ja,111,レインボーブラシ,UR,https://images.scrydex.com/pokemon/sm7_ja-111/large
3e790b04-1aef-444c-9cf9-ca2496f305aa,SMシリーズ,SM7a,迅雷スパーク,sm7a_ja,043,メタモン,旧裏R,https://images.scrydex.com/pokemon/sm7a_ja-43/large
c665b88a-781b-417a-88ac-18ba0ec1957e,SMシリーズ,SM7a,迅雷スパーク,sm7a_ja,068,マグカルゴGX,HR,https://images.scrydex.com/pokemon/sm7a_ja-68/large
6436f2fa-b184-4020-82de-35742e26a9be,SMシリーズ,SM7a,迅雷スパーク,sm7a_ja,069,ゼラオラGX,HR,https://images.scrydex.com/pokemon/sm7a_ja-69/large
508c2b95-ba8a-40fa-b35a-4973da769360,SMシリーズ,SM7a,迅雷スパーク,sm7a_ja,072,カスタムキャッチャー,UR,https://images.scrydex.com/pokemon/sm7a_ja-72/large
4a83b078-b2ad-4392-bbe2-80aa7c72f6fe,SMシリーズ,SM7a,迅雷スパーク,sm7a_ja,073,カウンターゲイン,UR,https://images.scrydex.com/pokemon/sm7a_ja-73/large
5f86c7b5-935b-47ee-a562-66095f1ce564,SMシリーズ,SM7b,フェアリーライズ,sm7b_ja,058,シンボラーGX,HR,https://images.scrydex.com/pokemon/sm7b_ja-58/large
f0abd4bf-d698-4b18-9739-eeb3aa63b797,SMシリーズ,SM7b,フェアリーライズ,sm7b_ja,059,アローラキュウコンGX,HR,https://images.scrydex.com/pokemon/sm7b_ja-59/large
45c8f433-26f8-4fc3-a32a-88a22a5fef5c,SMシリーズ,SM7b,フェアリーライズ,sm7b_ja,060,ミミッキュGX,HR,https://images.scrydex.com/pokemon/sm7b_ja-60/large
e9643b0e-60fe-4571-81e1-db7ddf7e028e,SMシリーズ,SM7b,フェアリーライズ,sm7b_ja,062,ぼうけんのカバン,UR,https://images.scrydex.com/pokemon/sm7b_ja-62/large
ee55948d-6d96-432f-9c57-bf21cf4b09d3,SMシリーズ,SM7b,フェアリーライズ,sm7b_ja,063,のろいのおふだ,UR,https://images.scrydex.com/pokemon/sm7b_ja-63/large
2ab99cbb-4813-4f46-82b5-1c0514d2234b,SMシリーズ,SM8,超爆インパクト,sm8_ja,105,ズガドーンGX,HR,https://images.scrydex.com/pokemon/sm8_ja-105/large
5e227225-f2ac-4537-ab5a-9ff86ee50b18,SMシリーズ,SM8,超爆インパクト,sm8_ja,106,スイクンGX,HR,https://images.scrydex.com/pokemon/sm8_ja-106/large
2b0ac5e5-ce08-4e5d-8750-a8f3f654f125,SMシリーズ,SM8,超爆インパクト,sm8_ja,107,バンギラスGX,HR,https://images.scrydex.com/pokemon/sm8_ja-107/large
0a8d9eb4-b93e-45af-b49f-5e89e692c341,SMシリーズ,SM8,超爆インパクト,sm8_ja,108,ルギアGX,HR,https://images.scrydex.com/pokemon/sm8_ja-108/large
cc29ce9e-b1b5-4294-87fa-2f7ad34e1426,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,006,シェイミ,旧裏R,https://images.scrydex.com/pokemon/sm8b_ja-6/large
3f8a1fe9-4108-423a-9414-57e6b22930ac,SMシリーズ,SM8a,ダークオーダー,sm8a_ja,059,デンリュウGX,HR,https://images.scrydex.com/pokemon/sm8a_ja-59/large
1e594db8-3f25-425c-8bfd-06739adc18d1,SMシリーズ,SM8a,ダークオーダー,sm8a_ja,060,フーパGX,HR,https://images.scrydex.com/pokemon/sm8a_ja-60/large
14a21409-67ef-41ed-bee9-35f25ed4613c,SMシリーズ,SM8a,ダークオーダー,sm8a_ja,062,コバルオンGX,HR,https://images.scrydex.com/pokemon/sm8a_ja-62/large
60fc4b9b-804f-44e5-ac6d-c4e9052ef2b3,SMシリーズ,SM8a,ダークオーダー,sm8a_ja,065,メタルゴーグル,UR,https://images.scrydex.com/pokemon/sm8a_ja-65/large
a26aa867-d136-4963-8e4e-d414efede3df,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,246,カプ・コケコGX,UR,https://images.scrydex.com/pokemon/sm8b_ja-246/large
7f8a7b08-5fb9-478e-9199-ed70aeb08640,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,247,カプ・テテフGX,UR,https://images.scrydex.com/pokemon/sm8b_ja-247/large
fbeeb131-1077-4331-b715-c6ca17d55b20,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,248,ルナアーラGX,UR,https://images.scrydex.com/pokemon/sm8b_ja-248/large
f547c842-713a-47b2-bc5d-b28a6683213f,SMシリーズ,SM8b,GXウルトラシャイニー,sm8b_ja,250,ウルトラネクロズマGX,UR,https://images.scrydex.com/pokemon/sm8b_ja-250/large
9178826d-773d-45af-a46c-61af3dbb88b6,SMシリーズ,SM9,タッグボルト,sm9_ja,110,セレビィ&フシギバナGX,HR,https://images.scrydex.com/pokemon/sm9_ja-110/large
b681cc0d-9024-4226-8e83-d8a5755401c1,SMシリーズ,SM9,タッグボルト,sm9_ja,111,コイキング&ホエルオーGX,HR,https://images.scrydex.com/pokemon/sm9_ja-111/large
e2305e9b-fae4-479d-95b8-756585807d42,SMシリーズ,SM9,タッグボルト,sm9_ja,112,ピカチュウ&ゼクロムGX,HR,https://images.scrydex.com/pokemon/sm9_ja-112/large
56309e1a-9739-45e7-a163-e4a2693f23bf,SMシリーズ,SM9,タッグボルト,sm9_ja,113,ゲンガー&ミミッキュGX,HR,https://images.scrydex.com/pokemon/sm9_ja-113/large
b747abcb-f8cf-47a4-b23b-04bd65415073,SMシリーズ,SM9,タッグボルト,sm9_ja,114,ラティアス&ラティオスGX,HR,https://images.scrydex.com/pokemon/sm9_ja-114/large
69fd199b-b956-43b2-a812-b98ffd8f53e3,SMシリーズ,SM9,タッグボルト,sm9_ja,115,イーブイ&カビゴンGX,HR,https://images.scrydex.com/pokemon/sm9_ja-115/large
a877f555-c81e-4937-a0d0-aeb373bcf762,SMシリーズ,SM9a,ナイトユニゾン,sm9a_ja,066,ゲッコウガ&ゾロアークGX,HR,https://images.scrydex.com/pokemon/sm9a_ja-66/large
c80bcae6-714b-4be2-8927-d5b9da689c45,SMシリーズ,SM9a,ナイトユニゾン,sm9a_ja,067,サーナイト&ニンフィアGX,HR,https://images.scrydex.com/pokemon/sm9a_ja-67/large
05428301-1687-47c1-a5fe-5d8c88e361d3,SMシリーズ,SM9b,フルメタルウォール,sm9b_ja,063,フェローチェ&マッシブーンGX,HR,https://images.scrydex.com/pokemon/sm9b_ja-63/large
dec08aed-efc3-479e-9841-6bcf748833c8,SMシリーズ,SM9b,フルメタルウォール,sm9b_ja,064,カメックスGX,HR,https://images.scrydex.com/pokemon/sm9b_ja-64/large
0f42e71a-721e-424c-82e4-c88a26ead5bb,SMシリーズ,SM9b,フルメタルウォール,sm9b_ja,065,ルカリオ&メルメタルGX,HR,https://images.scrydex.com/pokemon/sm9b_ja-65/large
13cc37f3-5f53-40cf-9d2d-aacc10ce9051,SMシリーズ,SM9b,フルメタルウォール,sm9b_ja,066,テッカグヤGX,HR,https://images.scrydex.com/pokemon/sm9b_ja-66/large
828a5b09-71ba-49dc-a690-e1c177b47772,SMシリーズ,SM9b,フルメタルウォール,sm9b_ja,067,ビーストブリンガー,UR,https://images.scrydex.com/pokemon/sm9b_ja-67/large
75006f8b-3938-411b-98c2-9db871356045,SMシリーズ,SM9b,フルメタルウォール,sm9b_ja,068,メタルコアバリア,UR,https://images.scrydex.com/pokemon/sm9b_ja-68/large
003b7017-c1e6-4520-994f-b1927d8e918e,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,006,チュリネ,C,https://images.scrydex.com/pokemon/sv11b_ja-6/large
956723f2-03e4-4abb-bbe4-eb7dc2cf2516,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,007,ドレディア,U,https://images.scrydex.com/pokemon/sv11b_ja-7/large
6a246851-948f-463f-b3cd-d8fae36271f1,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,008,マラカッチ,C,https://images.scrydex.com/pokemon/sv11b_ja-8/large
cc3cf21b-adca-4f76-9892-8dbb34c38713,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,009,カブルモ,C,https://images.scrydex.com/pokemon/sv11b_ja-9/large
01b7a357-8c73-430f-a9e9-9e331ff59775,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,010,タマゲタケ,C,https://images.scrydex.com/pokemon/sv11b_ja-10/large
99ed3e4f-442b-4f8e-a1cc-fe987a267ed4,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,011,モロバレル,U,https://images.scrydex.com/pokemon/sv11b_ja-11/large
a0e317ae-6abc-4af9-a5ba-fb753a12376f,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,012,ビクティニ,R,https://images.scrydex.com/pokemon/sv11b_ja-12/large
5d7f19c2-3832-4938-9c75-c670f2405c1d,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,013,ダルマッカ,C,https://images.scrydex.com/pokemon/sv11b_ja-13/large
95f0d636-dade-4893-bbd0-10fdfb70a631,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,014,ヒヒダルマ,U,https://images.scrydex.com/pokemon/sv11b_ja-14/large
5b5776ac-4ab1-4ed7-a792-4dac490d44fb,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,015,ヒトモシ,C,https://images.scrydex.com/pokemon/sv11b_ja-15/large
39833b88-2564-4f19-883e-0977ea0f6922,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,016,ランプラー,C,https://images.scrydex.com/pokemon/sv11b_ja-16/large
f1bf3293-fb26-4142-8f87-8e3ee5e00c8c,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,017,シャンデラ,R,https://images.scrydex.com/pokemon/sv11b_ja-17/large
1613d1f0-32b7-4fd8-a557-8d9545f8e40b,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,018,メラルバ,C,https://images.scrydex.com/pokemon/sv11b_ja-18/large
13a7066d-5790-414c-8dec-6d0055083f5e,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,019,ウルガモス,R,https://images.scrydex.com/pokemon/sv11b_ja-19/large
2ed98e10-d82d-450e-87f2-89351b265a8f,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,020,ヒヤップ,C,https://images.scrydex.com/pokemon/sv11b_ja-20/large
beb5b2e9-ca79-4d05-81c7-2fc1837d71c7,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,021,ヒヤッキー,U,https://images.scrydex.com/pokemon/sv11b_ja-21/large
e92da0f0-0de4-47d8-b35f-86fba9bcd844,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,024,ガマゲロゲ,U,https://images.scrydex.com/pokemon/sv11b_ja-24/large
121b0af5-fd93-4a7e-8f96-a2ac0953830a,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,025,プロトーガ,U,https://images.scrydex.com/pokemon/sv11b_ja-25/large
25c9efaf-9241-4652-b5c0-c487626b19e8,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,026,アバゴーラ,R,https://images.scrydex.com/pokemon/sv11b_ja-26/large
4acf74ab-e347-424d-87a5-3c8846c7c539,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,027,ママンボウ,U,https://images.scrydex.com/pokemon/sv11b_ja-27/large
fdddd541-491c-40d7-a7e3-8e5cfc04f496,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,028,クマシュン,C,https://images.scrydex.com/pokemon/sv11b_ja-28/large
099a9602-3978-4a1c-b11e-ae1154c56f67,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,029,ツンベアー,R,https://images.scrydex.com/pokemon/sv11b_ja-29/large
a8846f15-4456-440e-a291-bedeb49cfb8e,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,030,フリージオ,U,https://images.scrydex.com/pokemon/sv11b_ja-30/large
e539d625-5f55-4ccf-b582-a3f0b5844375,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,033,シビシラス,C,https://images.scrydex.com/pokemon/sv11b_ja-33/large
c3bca4e2-0798-4175-9c2e-13f627ae6af0,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,034,シビビール,U,https://images.scrydex.com/pokemon/sv11b_ja-34/large
0f15343d-504d-4886-b708-794e4cc409d6,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,035,シビルドン,U,https://images.scrydex.com/pokemon/sv11b_ja-35/large
cd09fc3b-380b-4a10-8626-052e623053ed,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,036,ボルトロス,R,https://images.scrydex.com/pokemon/sv11b_ja-36/large
1db56065-c059-4173-ae24-ccd0e4e4a49d,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,038,ムンナ,C,https://images.scrydex.com/pokemon/sv11b_ja-38/large
0d910751-edcd-41bb-9c54-52c17542fdeb,SVシリーズ,SV11B,ブラックボルト,sv11b_ja,039,ムシャーナ,U,https://images.scrydex.com/pokemon/sv11b_ja-39/large
