id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,_numkey
676113f6-36a6-45c3-9401-c6f81b8e9ecf,2e3e2cf1-be86-4808-87f7-fe01973f0325,ヒトデマン,ヒトデマン,038,,normal,https://images.scrydex.com/pokemon/sv4a_ja-38/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-038,60,Pokemon,"[""Water""]",Basic,Arai Kiriko,G,魚ポケモンに ついばまれるが 体が ちぎれても すぐに 再生するので 気にしない。,"[{""cost"":[""Water"",""Colorless""],""damage"":30,""nameJa"":""スピードスター"",""effectJa"":""このワザのダメージは、弱点・抵抗力と、相手のバトルポケモンにかかっている効果を計算しない。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],1,[120],,,38
4beadc52-76a9-4eb0-9533-afcdfdfd9d31,2e3e2cf1-be86-4808-87f7-fe01973f0325,スターミー,スターミー,039,,normal,https://images.scrydex.com/pokemon/sv4a_ja-39/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-039,90,Pokemon,"[""Water""]",Stage1,Arai Kiriko,G,体を 高速で 回転させ 海を 泳ぎながら 小さな プランクトンを 吸収する。,"[{""cost"":[""Water"",""Colorless""],""damage"":50,""nameJa"":""スピードアタック"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""なぞのすいせい"",""effectJa"":""自分の番に1回使える。相手のポケモン1匹に、ダメカンを2個のせる。その後、このポケモンと、ついているすべてのカードを、トラッシュする。""}]","[{""type"":""Lightning"",""value"":""×2""}]",[],1,[121],,,39
e809e68d-7636-4b3c-ada0-7f2274096596,2e3e2cf1-be86-4808-87f7-fe01973f0325,クワッス,クワッス,041,,normal,https://images.scrydex.com/pokemon/sv4a_ja-41/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-041,70,Pokemon,"[""Water""]",Basic,Naoki Saito,G,昔 遠い 土地から やって来て 棲みついた。 羽から 分泌する ジェルは 水と 汚れを 弾く。,"[{""cost"":[""Water""],""damage"":30,""nameJa"":""とつげき"",""effectJa"":""このポケモンにも10ダメージ。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],1,[912],,,41
3d6d7d63-562b-4db1-b217-b0ac88452996,2e3e2cf1-be86-4808-87f7-fe01973f0325,ウェルカモ,ウェルカモ,042,,normal,https://images.scrydex.com/pokemon/sv4a_ja-42/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-042,90,Pokemon,"[""Water""]",Stage1,Souichirou Gunjima,G,ひたすらに 浅瀬を 走り込んで 足腰を 鍛え 仲間同士で 足技の 華麗さを 競いあう。,"[{""cost"":[""Water""],""damage"":30,""nameJa"":""みずでっぽう"",""effectJa"":null},{""cost"":[""Water"",""Colorless""],""damage"":50,""nameJa"":""スプラッシュ"",""effectJa"":null}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],1,[913],,,42
82323ac2-3a65-44d5-8862-747b1de984ae,2e3e2cf1-be86-4808-87f7-fe01973f0325,ウェーニバルex,ウェーニバルex,043,RR,holo,https://images.scrydex.com/pokemon/sv4a_ja-43/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-043,320,Pokemon,"[""Water""]",Stage2,5ban Graphics,G,,"[{""cost"":[""Water""],""damage"":60,""nameJa"":""エキサイトサンバ"",""effectJa"":""このポケモンをベンチポケモンと入れ替える。その後、相手は相手自身のバトルポケモンをベンチポケモンと入れ替える。""},{""cost"":[""Water"",""Colorless""],""damage"":230,""nameJa"":""スクリューシュート"",""effectJa"":""このポケモンについているエネルギーを2個選び、手札にもどす。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],2,[],,,43
8fbf463e-5b86-45bd-a6cb-6cd2642b88bd,2e3e2cf1-be86-4808-87f7-fe01973f0325,ウミディグダ,ウミディグダ,044,,normal,https://images.scrydex.com/pokemon/sv4a_ja-44/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-044,50,Pokemon,"[""Water""]",Basic,Shin Nagasawa,G,２０メートル先の ミガルーサが 放つ 匂いも 嗅ぎとって 砂の中に 身を 隠すのだ。,"[{""cost"":[""Water""],""damage"":10,""nameJa"":""ひねりうち"",""effectJa"":""コインを1回投げオモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],1,[960],,,44
0fab2db8-4a4e-43ea-9fd8-b138f30770bf,2e3e2cf1-be86-4808-87f7-fe01973f0325,ウミトリオ,ウミトリオ,045,,normal,https://images.scrydex.com/pokemon/sv4a_ja-45/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-045,90,Pokemon,"[""Water""]",Stage1,KIYOTAKA OSHIYAMA,G,見かけによらず 気性が 荒い。 長い 体で 獲物を 締め上げ 巣穴に 引きずりこむぞ。,"[{""cost"":[""Water""],""damage"":30,""nameJa"":""ずつき"",""effectJa"":null},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":null,""nameJa"":""うみほりトンネル"",""effectJa"":""コインを3回投げ、オモテの数×3枚ぶん、相手の山札を上からトラッシュする。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],2,[961],,,45
8dbc9d3b-5a1d-4a3a-8b28-864415a11878,2e3e2cf1-be86-4808-87f7-fe01973f0325,ナミイルカ,ナミイルカ,046,,normal,https://images.scrydex.com/pokemon/sv4a_ja-46/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-046,50,Pokemon,"[""Water""]",Basic,kodama,G,尾びれの 水のリングで 仲間と 遊ぶのが 好き。 超音波で 生き物の 気持ちを 察知する。,"[{""cost"":[""Water""],""damage"":null,""nameJa"":""ゆうきのしんか"",""effectJa"":""このポケモンをベンチポケモンと入れ替える。その後、このポケモンから進化するカードを、自分の山札から1枚選び、このポケモンにのせて進化させる。そして山札を切る。""},{""cost"":[""Water""],""damage"":10,""nameJa"":""ひれカッター"",""effectJa"":null}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],2,[963],,,46
25e342c9-4407-48a9-8fc2-d2ac17c5eee6,2e3e2cf1-be86-4808-87f7-fe01973f0325,イルカマン,イルカマン,047,,normal,https://images.scrydex.com/pokemon/sv4a_ja-47/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-047,150,Pokemon,"[""Water""]",Stage1,nagimiso,G,太古の 遺伝子が 覚醒。 片ヒレで クルーズ船を 軽々 持ち上げる 怪力の 持ち主。,"[{""cost"":[""Water""],""damage"":30,""nameJa"":""ジェットパンチ"",""effectJa"":""相手のベンチポケモン1匹にも、30ダメージ。［ベンチは弱点・抵抗力を計算しない。］""},{""cost"":[""Water"",""Water""],""damage"":210,""nameJa"":""ジャスティスキック"",""effectJa"":""この番、このポケモンがベンチからバトル場に出ていないなら、このワザは失敗。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],2,[964],,,47
d7df2d9e-ef31-4c5b-b3b2-f8e04ec44854,2e3e2cf1-be86-4808-87f7-fe01973f0325,ミガルーサ,ミガルーサ,048,,normal,https://images.scrydex.com/pokemon/sv4a_ja-48/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-048,130,Pokemon,"[""Water""]",Basic,Anesaki Dynamic,G,無駄な 肉を 捨て去ると 心が 研ぎ澄まされ サイコパワーが 上がる。 贅肉は 淡白だが 美味しい。,"[{""cost"":[""Water""],""damage"":20,""nameJa"":""ぶつかる"",""effectJa"":null},{""cost"":[""Water"",""Colorless"",""Colorless"",""Colorless""],""damage"":120,""nameJa"":""スリムスクリュー"",""effectJa"":""このワザは、自分の手札が1枚もないなら、エネルギー1個で使える。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],2,[976],,,48
982da7d8-7418-4757-86bf-902eb763c0f4,2e3e2cf1-be86-4808-87f7-fe01973f0325,セグレイブ,セグレイブ,053,,normal,https://images.scrydex.com/pokemon/sv4a_ja-53/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-053,160,Pokemon,"[""Water""]",Stage2,Oswaldo KATO,G,極低温の 冷気を 口から 噴射。 灼熱の マグマでも 瞬時に 凍りつかせてしまう。,"[{""cost"":[""Water"",""Water"",""Colorless""],""damage"":130,""nameJa"":""バスターテール"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""きょくていおん"",""effectJa"":""自分の番に何回でも使える。自分の手札から「基本エネルギー」を1枚選び、自分のポケモンにつける。""}]","[{""type"":""Metal"",""value"":""×2""}]",[],2,[998],,,53
e0753045-6467-41c9-b2be-18a1eefe554b,2e3e2cf1-be86-4808-87f7-fe01973f0325,ピカチュウ,ピカチュウ,055,,normal,https://images.scrydex.com/pokemon/sv4a_ja-55/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-055,70,Pokemon,"[""Lightning""]",Basic,OKACHEKE,G,両頬には 電気を 溜めこむ 袋がある。 怒ると 溜めこんだ 電気を 一気に 放ってくる。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""なきごえ"",""effectJa"":""次の相手の番、このワザを受けたポケモンが使うワザのダメージは「-20」される。""},{""cost"":[""Lightning"",""Colorless""],""damage"":30,""nameJa"":""ピカボルト"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[25],,,55
87ad380d-2b9f-4f39-9e45-76af484812f5,2e3e2cf1-be86-4808-87f7-fe01973f0325,ライチュウ,ライチュウ,056,,normal,https://images.scrydex.com/pokemon/sv4a_ja-56/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-056,120,Pokemon,"[""Lightning""]",Stage1,Naoyo Kimura,G,尻尾が アースの 役目をはたして 電気を 地面に 逃がすので 自分自身は しびれたりしない。,"[{""cost"":[""Lightning"",""Lightning"",""Colorless""],""damage"":180,""nameJa"":""かみなり"",""effectJa"":""このポケモンにも50ダメージ。""}]","[{""type"":""Ability"",""nameJa"":""ライアース"",""effectJa"":""自分のポケモンが、相手のポケモンからワザのダメージを受けてきぜつするたび、1回使える。きぜつしたポケモンについているエネルギーを1枚選び、このポケモンにつけ替える。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],1,[26],,,56
b691c0cd-271a-46e8-9915-21fd720cfae9,2e3e2cf1-be86-4808-87f7-fe01973f0325,マルマイン,マルマイン,058,,normal,https://images.scrydex.com/pokemon/sv4a_ja-58/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-058,90,Pokemon,"[""Lightning""]",Stage1,nagimiso,G,電気エネルギーを 溜めこむほど 高速で 動けるようになるが そのぶん 爆発 しやすい。,"[{""cost"":[""Lightning""],""damage"":""20+"",""nameJa"":""ボムボムチェイン"",""effectJa"":""ダメージを与える前に、自分の場のポケモンについている「ポケモンのどうぐ」を好きなだけトラッシュし、その枚数×40ダメージ追加。""},{""cost"":[""Lightning"",""Colorless""],""damage"":70,""nameJa"":""エレキボール"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[101],,,58
ceff169d-cace-4a43-9945-6f2bdf6f5ce9,2e3e2cf1-be86-4808-87f7-fe01973f0325,コリンク,コリンク,059,,normal,https://images.scrydex.com/pokemon/sv4a_ja-59/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-059,70,Pokemon,"[""Lightning""]",Basic,Oswaldo KATO,G,体を 動かすたびに 筋肉が 伸び縮みして 電気が 生まれる。 ピンチになると 体が 輝く。,"[{""cost"":[""Lightning""],""damage"":30,""nameJa"":""けりつける"",""effectJa"":""コインを1回投げウラなら、このワザは失敗。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[403],,,59
77160cd4-58a0-4bda-8485-52e0cc75b74e,2e3e2cf1-be86-4808-87f7-fe01973f0325,ルクシオ,ルクシオ,060,,normal,https://images.scrydex.com/pokemon/sv4a_ja-60/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-060,90,Pokemon,"[""Lightning""]",Stage1,Narumi Sato,G,鋭い ツメの 先には 強い 電気が 流れており ほんの少し かするだけで 敵を 気絶させる。,"[{""cost"":[""Lightning""],""damage"":30,""nameJa"":""エレキック"",""effectJa"":null},{""cost"":[""Lightning"",""Colorless"",""Colorless""],""damage"":60,""nameJa"":""ヘッドボルト"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[404],,,60
7a43cc82-807c-4973-b930-c6ecb0eb426b,2e3e2cf1-be86-4808-87f7-fe01973f0325,レントラー,レントラー,061,,normal,https://images.scrydex.com/pokemon/sv4a_ja-61/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-061,150,Pokemon,"[""Lightning""]",Stage2,aoki,G,壁の向こうも 見える 力で 逃げた 獲物を 追いつめるほかにも 迷子の 子どもを 捜したりする。,"[{""cost"":[""Lightning"",""Colorless"",""Colorless""],""damage"":180,""nameJa"":""ワイルドボルト"",""effectJa"":""このポケモンにも20ダメージ。""}]","[{""type"":""Ability"",""nameJa"":""みなぎるせんこう"",""effectJa"":""自分の番に、このカードが手札にあり、自分のサイドの残り枚数が、相手のサイドの残り枚数より多いなら、1回使える。このカードをベンチに出す。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],1,[405],,,61
20a3d1a6-b1b8-41bf-a945-71bf89ce1353,2e3e2cf1-be86-4808-87f7-fe01973f0325,パチリス,パチリス,062,,normal,https://images.scrydex.com/pokemon/sv4a_ja-62/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-062,70,Pokemon,"[""Lightning""]",Basic,Naoki Saito,G,溜まった 電気を 分け与えようと 頬袋を こすり合わせる パチリスを 見かけることも ある。,"[{""cost"":[""Lightning"",""Colorless""],""damage"":""10+"",""nameJa"":""みんなでほうでん"",""effectJa"":""自分のベンチのポケモンの数×20ダメージ追加。このワザのダメージは弱点を計算しない。""}]","[{""type"":""Ability"",""nameJa"":""でんきぶくろ"",""effectJa"":""このポケモンはマヒにならない。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],1,[417],,,62
9101e15f-da45-4ac1-b45d-e8fe5ef7a2a2,2e3e2cf1-be86-4808-87f7-fe01973f0325,ボルトロス,ボルトロス,063,,normal,https://images.scrydex.com/pokemon/sv4a_ja-63/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-063,110,Pokemon,"[""Lightning""]",Basic,GOSSAN,G,大空を 飛び回りながら あちこちに 雷を 落として 山火事を 起こすので 嫌われる。,"[{""cost"":[""Lightning"",""Lightning""],""damage"":140,""nameJa"":""ギガントボルト"",""effectJa"":""このポケモンにも90ダメージ。""}]","[{""type"":""Ability"",""nameJa"":""あくてんこう"",""effectJa"":""このポケモンがバトル場にいるかぎり、自分のベンチポケモン全員は、相手のワザのダメージを受けない。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],2,[642],,,63
75924091-8af3-4fa7-9558-06b9c0298650,2e3e2cf1-be86-4808-87f7-fe01973f0325,エレズン,エレズン,064,,normal,https://images.scrydex.com/pokemon/sv4a_ja-64/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-064,70,Pokemon,"[""Lightning""]",Basic,AKIRA EGAWA,G,汚れた 水を 飲んでも 平気。 体内の 器官で 自分には 無害の 毒液に ろ過するぞ。,"[{""cost"":[""Lightning""],""damage"":30,""nameJa"":""ちょっとつっこむ"",""effectJa"":""このポケモンにも10ダメージ。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[848],,,64
75ee5baa-d983-437d-adbb-cf4c073c6425,2e3e2cf1-be86-4808-87f7-fe01973f0325,ストリンダー,ストリンダー,065,,normal,https://images.scrydex.com/pokemon/sv4a_ja-65/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-065,140,Pokemon,"[""Lightning""]",Stage1,Anesaki Dynamic,G,どんな 相手にも 動じず 気だるげに ケンカを売る スタイルに 憧れる 若者も 多い。,"[{""cost"":[""Lightning""],""damage"":null,""nameJa"":""にらみつける"",""effectJa"":""コインを1回投げオモテなら、相手のバトルポケモンをマヒにする。""},{""cost"":[""Lightning"",""Colorless""],""damage"":""50+"",""nameJa"":""ミックスラウド"",""effectJa"":""自分のベンチポケモンのタイプの数×30ダメージ追加。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],2,[849],,,65
482262ff-d31a-4201-8ee0-16ce5e0ca73f,2e3e2cf1-be86-4808-87f7-fe01973f0325,パモ,パモ,066,,normal,https://images.scrydex.com/pokemon/sv4a_ja-66/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-066,60,Pokemon,"[""Lightning""]",Basic,kantaro,G,手の 肉球が 放電器官。 後ろ脚で ようやく 立ち上がると 手のひらから 電撃を 放つ。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""なぐる"",""effectJa"":null},{""cost"":[""Lightning"",""Colorless""],""damage"":20,""nameJa"":""エレキック"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[921],,,66
f2d2ef08-306d-4bc8-a491-41ecf75b966f,2e3e2cf1-be86-4808-87f7-fe01973f0325,パモット,パモット,067,,normal,https://images.scrydex.com/pokemon/sv4a_ja-67/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-067,90,Pokemon,"[""Lightning""]",Stage1,Saya Tsuruta,G,手のひらで 打撃を 加えつつ 肉球で 電撃を 浴びせる 独特の 格闘技を 使う。,"[{""cost"":[""Lightning""],""damage"":30,""nameJa"":""でんきショック"",""effectJa"":""コインを1回投げオモテなら、相手のバトルポケモンをマヒにする。""},{""cost"":[""Lightning"",""Lightning"",""Colorless""],""damage"":70,""nameJa"":""ヘッドボルト"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[922],,,67
82e458e5-d703-4dcf-baf9-4af7d017ff76,2e3e2cf1-be86-4808-87f7-fe01973f0325,パーモット,パーモット,068,,normal,https://images.scrydex.com/pokemon/sv4a_ja-68/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-068,130,Pokemon,"[""Lightning""]",Stage2,GIDORA,G,ふわふわの 体毛が バッテリー。 電気自動車と 同じ 量の 電気を 蓄えることができる。,"[{""cost"":[""Lightning"",""Lightning"",""Colorless""],""damage"":230,""nameJa"":""エレクトロパウ"",""effectJa"":""このポケモンについているエネルギーを、すべてトラッシュする。""}]","[{""type"":""Ability"",""nameJa"":""でんきおこし"",""effectJa"":""自分の番に1回使える。自分の山札から「基本エネルギー」を1枚選び、このポケモンにつける。そして山札を切る。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],0,[923],,,68
1044b2d8-2344-4fe9-821a-bd7ae2956cac,2e3e2cf1-be86-4808-87f7-fe01973f0325,カイデン,カイデン,069,,normal,https://images.scrydex.com/pokemon/sv4a_ja-69/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-069,60,Pokemon,"[""Lightning""]",Basic,Shibuzoh.,G,翼の 骨は 風を 受けると 電気を 作る。 海に 飛び込み 獲物を 感電させて 捕らえる。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""つつく"",""effectJa"":null},{""cost"":[""Colorless"",""Colorless""],""damage"":""20×"",""nameJa"":""だんけつのつばさ"",""effectJa"":""自分のトラッシュにある、ワザ「だんけつのつばさ」を持つポケモンの枚数×20ダメージ。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[940],,,69
dc267901-242d-404e-85cd-852826d3924d,2e3e2cf1-be86-4808-87f7-fe01973f0325,タイカイデン,タイカイデン,070,,normal,https://images.scrydex.com/pokemon/sv4a_ja-70/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-070,120,Pokemon,"[""Lightning""]",Stage1,AKIRA EGAWA,G,のど袋を ふくらませて 電気を 増幅させる。 風に 乗って １日で ７００キロを 飛行する。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""だんけつサンダー"",""effectJa"":""相手のベンチポケモン1匹に、自分のトラッシュにある、ワザ「だんけつのつばさ」を持つポケモンの枚数×10ダメージ。［ベンチは弱点・抵抗力を計算しない。］""},{""cost"":[""Lightning"",""Colorless"",""Colorless""],""damage"":90,""nameJa"":""スピードウイング"",""effectJa"":null}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",0,[941],,,70
7bd13f89-b529-4629-940d-4eca00a0e698,2e3e2cf1-be86-4808-87f7-fe01973f0325,ミライドンex,ミライドンex,071,RR,holo,https://images.scrydex.com/pokemon/sv4a_ja-71/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-071,220,Pokemon,"[""Lightning""]",Basic,5ban Graphics,G,,"[{""cost"":[""Lightning"",""Lightning"",""Colorless""],""damage"":220,""nameJa"":""フォトンブラスター"",""effectJa"":""次の自分の番、このポケモンはワザが使えない。""}]","[{""type"":""Ability"",""nameJa"":""タンデムユニット"",""effectJa"":""自分の番に1回使える。自分の山札からタイプのたねポケモンを2枚まで選び、ベンチに出す。そして山札を切る。""}]","[{""type"":""Fighting"",""value"":""×2""}]",[],1,[],,,71
b8397fc9-685e-4c1c-b3d7-cc902aac77c0,2e3e2cf1-be86-4808-87f7-fe01973f0325,プクリン,プクリン,072,,normal,https://images.scrydex.com/pokemon/sv4a_ja-72/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-072,110,Pokemon,"[""Psychic""]",Stage1,Hitoshi Ariga,G,キメ細やかな 毛皮の 持ち主。 怒らせると どんどん ふくらみ のしかかってくるので 注意。,"[{""cost"":[""Psychic"",""Colorless"",""Colorless""],""damage"":100,""nameJa"":""マジカルショット"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""バルーンセラピー"",""effectJa"":""自分の番に1回使える。自分の手札から「セラピーエネルギー」を1枚選び、自分のポケモンにつける。""}]","[{""type"":""Metal"",""value"":""×2""}]",[],2,[40],,,72
05debfb0-82b1-4ccb-a21e-24764675f6b9,2e3e2cf1-be86-4808-87f7-fe01973f0325,ユンゲラー,ユンゲラー,074,,normal,https://images.scrydex.com/pokemon/sv4a_ja-74/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-074,80,Pokemon,"[""Psychic""]",Stage1,Mitsuhiro Arita,G,念力の 威力は 絶大。 進化に 備えて 額の 星に サイコパワーを 蓄えている。,"[{""cost"":[""Psychic""],""damage"":30,""nameJa"":""テレポートアタック"",""effectJa"":""このポケモンをベンチポケモンと入れ替える。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[64],,,74
c576d439-2197-451c-8099-c5bc1f70e4df,2e3e2cf1-be86-4808-87f7-fe01973f0325,フーディンex,フーディンex,075,RR,holo,https://images.scrydex.com/pokemon/sv4a_ja-75/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-075,310,Pokemon,"[""Psychic""]",Stage2,Mitsuhiro Arita,G,,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""90+"",""nameJa"":""マインドジャック"",""effectJa"":""相手のベンチポケモンの数×30ダメージ追加。""},{""cost"":[""Psychic"",""Psychic""],""damage"":120,""nameJa"":""ディメンションハンド"",""effectJa"":""このワザは、このポケモンがベンチにいても使える。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[],,,75
b8095905-ebb0-4fad-90c8-4ae228af3296,2e3e2cf1-be86-4808-87f7-fe01973f0325,ミュウex,ミュウex,076,RR,holo,https://images.scrydex.com/pokemon/sv4a_ja-76/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-076,180,Pokemon,"[""Psychic""]",Basic,aky CG Works,G,,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":null,""nameJa"":""ゲノムハック"",""effectJa"":""相手のバトルポケモンが持っているワザを1つ選び、このワザとして使う。""}]","[{""type"":""Ability"",""nameJa"":""リスタート"",""effectJa"":""自分の番に1回使える。自分の手札が3枚になるように、山札を引く。""}]","[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",0,[],,,76
0176ec0e-ec46-482b-842d-44d24916f180,2e3e2cf1-be86-4808-87f7-fe01973f0325,ピィ,ピィ,077,,normal,https://images.scrydex.com/pokemon/sv4a_ja-77/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:24.612274+00:00,2026-08-29 13:37:24.163957+00:00,SV4a-077,30,Pokemon,"[""Psychic""]",Basic,Mina Nakai,G,お星さまのような シルエット。 その姿から 流れ星に乗って やって来ると 信じられている。,"[{""cost"":[],""damage"":null,""nameJa"":""にぎにぎドロー"",""effectJa"":""自分の手札が7枚になるように、山札を引く。""}]",[],"[{""type"":""Metal"",""value"":""×2""}]",[],0,[173],,,77
