card_id,set_code,card_number,card_name,current_rarity,scrydex_rarity,status
8dbdae74-025b-4a64-83a0-28b00aefce5f,MC,671,リブートポッド,ー,,NOT_FOUND
66905284-c4ff-4f11-9362-b3658037ad35,M2,039,ザシアン,R,R,MATCH
8b02aea6-573d-4a2c-b9f4-255bf88be73a,M3,075,メイのはげまし,U,U,MATCH
b6757e3a-4305-4511-a490-97a8912eea15,M3,078,グロウ草エネルギー,R,R,MATCH
4aa35e82-df41-4859-967c-7a214f7a7c37,M3,079,テレパス超エネルギー,R,R,MATCH
ca7f3865-52f3-443c-a1a3-0f739cbd7990,M3,080,ロック闘エネルギー,R,R,MATCH
829cba9d-5bfb-4528-9a7b-8707d4247c55,M3,102,せいなるはい,SR,SR,MATCH
10639a50-3661-4cbf-9456-e20ded5539b7,M3,103,ポケパッド,SR,SR,MATCH
8957ea70-ca78-471b-ab44-c06753e55fe8,M3,105,タラゴン,SR,SR,MATCH
bf9ecfab-a7da-43f7-a6d3-9942cad25fc4,M3,106,ピュール,SR,SR,MATCH
2cd92809-340e-4b34-9d06-a577c9171c6b,M-P,019,クワッス,PROMO,PROMO,MATCH
1343af8d-7a56-4fec-befa-d765e48d5388,M-P,118,ケロマツ,PROMO,PROMO,MATCH
6e10a05b-f4ef-4d54-8a83-50bf3e9ddfe6,M3,110,ミアレシティ,SR,SR,MATCH
f5c28cf3-6af5-43f3-822b-f6d014d5d363,M4,073,大漁ネット,U,U,MATCH
9ee03c7f-a8b2-4636-a4ee-2835e595cef7,M4,080,プリズムタワー,U,U,MATCH
b04b7e00-93c9-4d96-8413-c11615e9a417,M-P,023,基本草エネルギー,PROMO,PROMO,MATCH
2e8814cd-c6c0-4392-9e07-bb1c656f7552,M-P,024,基本炎エネルギー,PROMO,PROMO,MATCH
8e8bacd5-e609-4f47-9cf9-2c23515f9ac2,M-P,025,基本水エネルギー,PROMO,PROMO,MATCH
b947b24e-3618-4325-a264-3069eb79d6f9,M-P,033,おいわいファンファーレ,PROMO,PROMO,MATCH
ba0ff829-934b-45fb-945c-a82f4e1fbfc1,M-P,035,基本草エネルギー,PROMO,PROMO,MATCH
333dfa66-39af-45bd-a682-6cd66bddf09f,M-P,036,基本炎エネルギー,PROMO,PROMO,MATCH
31e619cb-c092-49f4-b9a2-20c06cf42fcc,M1L,018,ヘイガニ,C,C,MATCH
d4d8f95c-365c-40af-a83e-fedef96db087,M1L,039,ミカルゲ,U,U,MATCH
1c50fed0-e4f8-4f23-9754-e491ac852f96,M1L,050,デカヌチャン,U,U,MATCH
77da6aae-e882-48e7-9b53-bfb924efbb22,M1S,075,ヌイコグマ,AR,AR,MATCH
09d420b9-57b4-4e31-96ab-22bb041dc17b,M1S,007,ツチニン,C,C,MATCH
b91c5d87-22cb-4b7b-8e72-fae414c136d3,M1S,017,ユキカブリ,C,C,MATCH
fa0cc4c4-206f-4452-a929-c3bc9ab9aa17,M1S,027,コイル,C,C,MATCH
c1efe84c-8a9f-473a-8b88-91c24b55287e,M1S,031,ラクライ,C,C,MATCH
bd7f802b-b807-4c6c-b699-5b1b4673647e,M2,050,キバニア,C,C,MATCH
8503ad1e-a70c-497b-86e6-1dda87328e7d,M1S,040,ラルトス,C,C,MATCH
a9dd54bd-5b37-40f6-bc21-56cfcde0530d,M1S,051,メガガルーラex,RR,RR,MATCH
791d8b7f-031e-48d5-8d72-2a4ac5b286d6,M1S,057,あやしい時計,U,U,MATCH
7a4cbef7-3d99-4e8d-b6c4-035ec330b745,M2,105,ギーマの一手,SR,SR,MATCH
8ec1c0ce-31cd-4530-888a-2a5fa80609e1,M2a,219,カナリィ,SR,SR,MATCH
cb166deb-0c7d-4864-a270-abd7c93a2e02,M3,115,メイのはげまし,SAR,SAR,MATCH
d1e2222e-7b8a-48f7-b322-3c3d7fcc1844,M5,116,グラジオの決戦,SAR,SAR,MATCH
88c88e72-0de6-4999-9c10-0467bfbec118,M6,063,おいしいおむすび,C,C,MATCH
73a6a0fb-8241-464e-b711-61cc260343c5,MC,DAR,基本悪エネルギー,ー,,NOT_FOUND
1577f51b-7f40-431a-a22f-8253546c1808,MC,FIG,基本闘エネルギー,ー,,NOT_FOUND
efb1b524-e848-47a7-998d-efc115d35a6b,M2a,157,むしとりセット,ー,,SCRYDEX_BLANK
d87a692c-8a6c-4874-9ec2-57bf631e045f,M3,020,ヒトデマン,C,C,MATCH
36880130-93e0-4a26-ba39-6204b0a408a3,M-P,017,ニャオハ,PROMO,PROMO,MATCH
1dde06e7-0e12-4bf6-a7b0-f72f1e53d783,M-P,003,マシマシラ,PROMO,PROMO,MATCH
34ba8223-c68f-4335-9084-0efb7e896b5d,M-P,020,ピカチュウ,PROMO,PROMO,MATCH
9e528fa8-4721-4649-8fab-ebb7efe256bc,M1L,006,セレビィ,U,U,MATCH
ab29e788-48e6-41cc-89c5-270b04a2e800,M1L,009,ダーテング,U,U,MATCH
7f7ab1cc-0581-4851-9085-8e1ae839a16b,M-P,021,ラルトス,PROMO,PROMO,MATCH
0f5caae3-2122-4f59-82f3-70800d468652,M1L,013,メガバクーダex,RR,RR,MATCH
265167de-7eeb-4127-86bc-c5bffde59909,M1L,020,サンド,C,C,MATCH
0471c5d6-586e-4cde-9505-12a176a2ba64,M1L,025,ハリテヤマ,R,R,MATCH
0ad9e613-54fa-4527-9a86-dacbdb1bc18b,M1L,026,ルナトーン,R,R,MATCH
7669bbdb-7ffd-4d2e-9366-5a0fc3be473a,M1L,037,シザリガー,U,U,MATCH
813234d9-1fb4-4eb3-a237-6f9576873f2a,M1L,038,メガアブソルex,RR,RR,MATCH
d4d07788-dd12-4559-8893-a0b83793bf2e,M1L,046,メガクチートex,RR,RR,MATCH
b2e01932-7e0e-4e3c-ad41-3fb6d61ec8eb,M1L,048,カヌチャン,C,C,MATCH
f3505b4e-0064-44c9-8e05-a70047871833,M1L,049,ナカヌチャン,C,C,MATCH
dc8a9f41-73db-4c97-9f5e-5a724044c70c,M1L,062,リーリエの決心,U,U,MATCH
ae95228d-1cbe-4110-a51b-73ef5253f401,M1S,006,ツボツボ,U,U,MATCH
6e4c1e22-c83d-4c94-b7f3-31c4971c47c6,M1S,008,テッカニン,U,U,MATCH
b2ec94e7-b924-4036-9ee0-b3529ff5b9ab,M1S,015,マンタイン,C,C,MATCH
5bba70c2-19ad-4ae3-b15f-125dcf44ff86,M1S,016,カイオーガ,R,R,MATCH
81dabcbe-9e0b-41a0-8117-39009861d6d4,M1S,020,ブロスター,R,R,MATCH
96e1d690-849a-4fa2-8b47-8ad104db1198,M1S,023,インテレオン,U,U,MATCH
47792d9d-b5ec-489d-b77f-326d13e3bdab,M1S,026,コオリッポ,C,C,MATCH
37792bc4-c7f4-425a-a166-8a93187c516a,M1S,029,ジバコイル,U,U,MATCH
b360a49b-7167-41cf-9f9c-e899d5278caa,M1S,037,ユンゲラー,U,U,MATCH
72beeaa5-6d62-49ce-a437-ed0f767f9a0f,M1S,038,フーディン,R,R,MATCH
50398a45-6e31-4489-8fe8-6a64ebf6e876,M1S,041,キルリア,C,C,MATCH
c9e85a4e-33bf-4878-91b4-0bd9a225ecef,M1S,049,メガラティアスex,RR,RR,MATCH
52eeb8cb-5337-4b02-9cd6-415da424e92a,M1S,050,ラティオス,U,U,MATCH
bcbf5fd1-48aa-49af-8672-5eb1e064898d,M1S,062,なみのりビーチ,U,U,MATCH
ff25d79c-bbca-45ab-9931-ff0aea6b5b7b,M2,040,アノクサ,C,C,MATCH
ef72a072-a0eb-4349-9140-f02dbef0ffcc,M3,047,ゴース,C,C,MATCH
8971aceb-4dd4-4871-a4cd-5f7e05c04d97,M1L,014,ボルケニオン,U,U,MATCH
87689acf-d1e8-4b1b-83d6-5c9509cf574a,M1L,052,オニスズメ,C,C,MATCH
7c767436-05e9-4504-b61f-d65f56a6a64e,M1S,005,メガニウム,R,R,MATCH
303b438c-d3b0-47ab-8779-8d41457531f3,M1S,047,ボチ,C,C,MATCH
198f51ca-4e09-427e-b618-f50fba18b56c,M1S,048,ハカドッグ,U,U,MATCH
d3c487dd-1779-4abf-bdc3-2874d1feca2e,M2,054,ワルビル,C,C,MATCH
f6057fc4-622a-47cd-aaab-91e317f8ecfe,M2a,109,ズルッグ,ー,,SCRYDEX_BLANK
b065415f-498b-47fa-8a81-26785d5b0af0,M3,048,ゴースト,C,C,MATCH
9a048fa0-e9a7-4e04-bacf-db8d4fe01c89,MC,616,ヌイコグマ,ー,,NOT_FOUND
fd48b3f7-37ef-474e-a63e-bead7a425b08,M4,012,テールナー,C,C,MATCH
0d3777f1-e0e8-4b99-8d2f-9b03ccfc9401,M4,046,ヤジロン,C,C,MATCH
d886c435-184b-4fd9-a21f-b8405d9a1b5e,M5,018,オシャマリ,C,C,MATCH
edd4c4fb-0c40-4769-8016-4b3801744177,M5,041,オコリザル,C,C,MATCH
655646ef-8f0f-41ff-988f-f50d978470e2,M-P,012,基本雷エネルギー,PROMO,PROMO,MATCH
2428a0dc-2df4-435b-8060-6c43b7f63ea8,M-P,015,基本悪エネルギー,PROMO,PROMO,MATCH
a51eb589-c692-43b8-a041-98528078e3f2,MC,766,メガリザードンYex,ー,,NOT_FOUND
371e818b-fb43-4ae1-9ebd-9f6d2cccc92d,MC,FIR,基本炎エネルギー,ー,,NOT_FOUND
b953a8e3-8c6d-4f09-b78e-568a5c7b8487,M-P,016,基本鋼エネルギー,PROMO,PROMO,MATCH
26815165-33dc-4ec7-a5bc-1cd7115f4709,MC,GRA,基本草エネルギー,ー,,NOT_FOUND
dc6f8036-c8a7-4434-82f5-3ec6a5025b35,MC,LIG,基本雷エネルギー,ー,,NOT_FOUND
49ee7d83-8e44-4b46-bb45-9bad9fd27bb6,MC,MET,基本鋼エネルギー,ー,,NOT_FOUND
b5a9a37b-c551-4af1-abde-db5a0a0158b0,MC,PSY,基本超エネルギー,ー,,NOT_FOUND
c4317001-01a7-4b07-9eb0-a1dc13dd54d9,M2,077,ヒカリ,U,U,MATCH
ddd87774-2747-4b8b-8d7c-e980a5bf14d1,MC,WAT,基本水エネルギー,ー,,NOT_FOUND
6f3cad15-166f-4f7c-b71d-b8b37f912cc9,M2,079,バトルコロシアム,U,U,MATCH
0b6dd73d-1726-4398-8813-50ea2b63bfc3,M2,107,ひふきやろう,SR,SR,MATCH
b7871f3a-d64d-4f81-9b9d-36eeb13094be,M2,108,バトルコロシアム,SR,SR,MATCH
4546f570-6b69-4d3b-a91e-d5996339be97,M2,109,イグニッションエネルギー,SR,SR,MATCH
a6047c05-43d4-4064-af1c-7dd659cdd4f6,M2a,152,テラスタルオーブ,ー,,SCRYDEX_BLANK
24726778-bb0e-4f3a-b00e-3778da456d9b,M-P,066,ラルトス,PROMO,PROMO,MATCH
b11d991f-71df-4b15-b4d3-a6b71dba5bf7,M2a,153,なかよしポフィン,ー,,SCRYDEX_BLANK
eb49c7af-330c-4adc-9021-99b389e2d0af,M2a,154,パワープロテイン,ー,,SCRYDEX_BLANK
0433cf94-abd0-48a9-94d1-36e0a63ef5c8,M2a,155,ファイトゴング,ー,,SCRYDEX_BLANK
5f6b007c-154d-4c9a-b67d-9c6995598e38,MC,728,ミカンのまなざし,ー,,NOT_FOUND
861dc41d-0590-45ae-ae07-f0193942c2ae,MC,729,リーリエの決心,ー,,NOT_FOUND
3bee0c85-cae5-44a7-9433-7a5168c8970b,M2a,160,ロケット団のレシーバー,ー,,SCRYDEX_BLANK
ff115e8b-a99c-4112-bb01-cb44721bd43b,M2a,161,カウンターゲイン,ー,,SCRYDEX_BLANK
b7916dfb-22e5-4efc-a5f6-98d3d1a89aef,M3,076,ユカリ,U,U,MATCH
12a65ac3-9e26-4713-821f-24aa28ce5c8e,M3,077,ミアレシティ,U,U,MATCH
b724e539-643e-4490-a4bd-1eed8db5f130,M2a,185,ハッコウシティ,ー,,SCRYDEX_BLANK
67bd273c-d4a3-46a6-ab6c-206c598272a4,M2a,187,ミステリーガーデン,ー,,SCRYDEX_BLANK
57cedf54-ed9b-4a5d-a415-a0d53245f578,M2a,192,プリズムエネルギー,ー,,SCRYDEX_BLANK
cdda3040-e650-469a-b7c0-60171496a99c,M2a,193,ロケット団エネルギー,ー,,SCRYDEX_BLANK
d5034825-b759-4585-aa71-cae5d92bfe56,M2a,222,ジャミングタワー,SR,SR,MATCH
83a1b131-74b2-49d5-b83f-3636f801ee13,MC,672,竜の秘薬,ー,,NOT_FOUND
07bce131-f1f0-4fc1-ba86-54ddad9ee739,MC,673,ロケット団のスーパーボール,ー,,NOT_FOUND
ffd3aa9a-bd52-4eb0-b39d-69b58f93296c,MC,674,ロケット団のびっくりボム,ー,,NOT_FOUND
e7aa8a39-edcb-4afa-ab62-a1a04bb741e9,MC,723,ベルのまごころ,ー,,NOT_FOUND
8906b54d-2d93-4939-8ccb-f4a3efd5c69c,MC,724,ボスの指令,ー,,NOT_FOUND
d2f86938-6bfb-4c1b-a8d6-55a26bd64aed,M-P,116,ハリマロン,PROMO,PROMO,MATCH
4d6f2c30-f706-4630-85bc-406ca39e3a86,MC,725,マコモ,ー,,NOT_FOUND
96b7aaf3-f4a9-48b3-a038-9a525ec3475c,M-P,113,ツタージャ,PROMO,PROMO,MATCH
eeb7fe04-b63e-4243-b466-a5199f0c1961,MC,727,マツバの確信,ー,,NOT_FOUND
3f08718d-20f2-4af9-b8f2-1c4dcda23f17,MC,730,ルチアのアピール,ー,,NOT_FOUND
0f53afb6-f10d-43c9-b7c4-db0cf454cff4,MC,732,ロケット団のアポロ,ー,,NOT_FOUND
d2796643-baf1-47be-b49b-6d76989d32ff,M-P,114,ポカブ,PROMO,PROMO,MATCH
d017aacc-4be0-40a5-af7e-365204facbb9,MC,733,ロケット団のサカキ,ー,,NOT_FOUND
a31b32d9-2024-4c2a-90f7-2e66bbd02050,MC,734,ロケット団のラムダ,ー,,NOT_FOUND
bd6fd918-d03d-41bb-ac8d-b7c62ae99972,MC,735,ロケット団のランス,ー,,NOT_FOUND
efeb5e28-dd1d-45fa-bdbf-ab46120e91c6,MC,736,イグニッションエネルギー,ー,,NOT_FOUND
caf759b2-3bab-4a49-bf71-be2ada5b4ac0,M-P,115,ミジュマル,PROMO,PROMO,MATCH
c023872d-e4e5-4b31-9ce7-4a8f63fed36c,MC,739,プリズムエネルギー,ー,,NOT_FOUND
35eb4f52-6351-472c-bf67-4d8dc95dab39,MC,740,リッチエネルギー,ー,,NOT_FOUND
ffaf674a-8f58-42de-8416-8e9807dff586,M3,068,古びたアゴの化石,C,C,MATCH
32cc6074-4f6c-4f92-a8e5-d98c7072179a,M3,072,コアメモリ,U,U,MATCH
2c3ad2eb-b325-45c6-849c-dcb6df029598,M3,073,タラゴン,U,U,MATCH
08b1ffc2-fc7e-4356-be4e-75c9b1d24278,M3,074,ピュール,U,U,MATCH
c75f90e6-a9e0-4840-aea7-06b3f591ec8d,M-P,018,ホゲータ,PROMO,PROMO,MATCH
9f0836b5-3ee7-4084-a5f9-f39148a9cb87,M-P,117,フォッコ,PROMO,PROMO,MATCH
72ee7bbc-66f1-4410-a4db-887d34749e5d,M3,104,ワンダーパッチ,SR,SR,MATCH
70dc43c8-4d13-41ab-a1be-c3c9b554508f,M-P,119,モクロー,PROMO,PROMO,MATCH
7600addd-c162-4ff7-a337-8134b8fadf37,M3,107,メイのはげまし,SR,SR,MATCH
ea1b57b7-5104-4829-a193-a80526b2746e,M3,108,ユカリ,SR,SR,MATCH
78ccb1cf-da0c-46f1-979f-3473aac15c70,M3,109,活力の森,SR,SR,MATCH
6dec2dd5-8de9-40a0-85ec-230dd35861a9,M4,072,スペシャルレッドカード,U,U,MATCH
f11b81e6-6a89-4e2a-97ee-3ce9f3f2c7ca,M-P,120,ニャビー,PROMO,PROMO,MATCH
07b46fd8-9e28-4e29-8705-79c7da4722b3,M4,074,変化の書,U,U,MATCH
119998be-8135-43ed-b412-d8b237f88286,M4,075,AZの安らぎ,U,U,MATCH
868e0d2e-02f2-45ee-aebd-453e00b08ec2,M4,076,ジプソ,U,U,MATCH
d8faac97-405a-459d-a7b5-dda9cf4506ad,M4,077,ホミカの演奏,U,U,MATCH
dc5b8651-daf1-4aa2-ae32-670aff91be88,M4,078,マチエール,U,U,MATCH
31636f82-ab09-4319-babc-4d9ab3977285,M4,079,アンジュフラエッテ,U,U,MATCH
f486b0cb-b8e3-4002-b3b9-de17f908045d,M4,081,ニトロ炎エネルギー,R,R,MATCH
c6208bc3-05f9-4101-886a-56b5be4484fc,M4,082,バブル水エネルギー,R,R,MATCH
8ed5c6a3-266f-4c88-9e11-52de28ae2381,M4,083,マグネット鋼エネルギー,R,R,MATCH
2c1e14fd-8860-41d2-8043-10694d94c803,M-P,121,アシマリ,PROMO,PROMO,MATCH
6442c559-acb3-4bea-add4-01a2f39def5e,M4,110,ホミカの演奏,SR,SR,MATCH
a0497bd1-a49a-4fc6-a484-e41d345571fe,M-P,122,サルノリ,PROMO,PROMO,MATCH
5d961bb5-ac35-40ed-9055-4478f8e76c6c,M4,111,マチエール,SR,SR,MATCH
4a102e00-83ff-4e09-858a-6c157a110cd7,M-P,123,ヒバニー,PROMO,PROMO,MATCH
0242a086-a036-4026-a34b-99b4f15212e6,M-P,124,メッソン,PROMO,PROMO,MATCH
e6c47201-dd7d-4c0c-9b54-e5f72b0b9812,M4,112,なみのりビーチ,SR,SR,MATCH
76646d32-30a1-4421-a86e-796a1352b0a1,M4,113,プリズムタワー,SR,SR,MATCH
3e8298b8-5ef2-442d-8627-7bdb6244fc1a,MC,741,レガシーエネルギー,ー,,NOT_FOUND
39124ae5-8e17-4061-9414-b21cd30d4d77,MC,742,ロケット団エネルギー,ー,,NOT_FOUND
f67a3ef0-e8ad-41dd-aee7-c22982246941,M-P,125,ニャオハ,PROMO,PROMO,MATCH
2bd306cc-5eff-4453-9115-7ef99a9b1a08,M-P,004,マクノシタ,PROMO,PROMO,MATCH
27d5f890-5b4e-42bf-9ea2-900d45d2480c,M-P,005,あなあけスコップ,PROMO,PROMO,MATCH
06e81921-5abd-4052-a434-6197452a6adf,M-P,006,カウンターゲイン,PROMO,PROMO,MATCH
08b7e0c8-d6d4-45b2-ac85-489a38204133,M1L,090,マチスの取引,SAR,SAR,MATCH
6203a115-809a-4a3b-8edb-c90664d38b62,M1L,091,リーリエの決心,SAR,SAR,MATCH
48b17816-4d5c-41ef-bd45-28b056a67f78,M-P,008,メガシグナル,PROMO,PROMO,MATCH
ba0a1dda-90d4-460e-906e-eed30f3b3d31,M-P,009,基本草エネルギー,PROMO,PROMO,MATCH
143bb980-81dc-434c-96cc-e57ba6382f7d,M-P,010,基本炎エネルギー,PROMO,PROMO,MATCH
554c2620-b101-41ef-a84c-1b37a9e84497,M-P,067,キルリア,PROMO,PROMO,MATCH
e8304e5c-86b0-4045-8960-2b15b1536dab,M1L,007,タネボー,C,C,MATCH
8d234a91-fd8a-4d6e-9452-e5abed9a8624,M1L,008,コノハナ,C,C,MATCH
eb6a7e9a-e4b8-46ac-98ab-a07e01531758,M1L,012,ドンメル,C,C,MATCH
37a233e0-82ee-4adb-b2d0-74528354e1e8,M1L,010,ロコン,C,C,MATCH
7c4b24cb-16dc-47b0-bd30-ea2618a2d3dd,M1L,011,キュウコン,U,U,MATCH
c9842fc4-a0c3-4a97-86f6-3d19d01401c3,M-P,032,ラティアスex,PROMO,PROMO,MATCH
20cfb15a-54d9-4e95-9d2d-ff1c673df154,M-P,034,シェイミ,PROMO,PROMO,MATCH
ca0a0b91-06da-41e8-9da5-6bead81c9a28,M-P,037,基本水エネルギー,PROMO,PROMO,MATCH
2dd78ad2-7341-4f66-9784-ebf9175c2f34,M-P,038,基本雷エネルギー,PROMO,PROMO,MATCH
1daf54d9-e1f4-459f-aee4-9bc2c829e1f9,M-P,039,基本超エネルギー,PROMO,PROMO,MATCH
a171fcf7-8dc1-4f7d-acd8-06b08afe97f4,M-P,040,基本闘エネルギー,PROMO,PROMO,MATCH
b7737bdf-f3d8-4e47-9b21-afe20bced99e,M-P,043,ロケット団のミュウツーex,PROMO,PROMO,MATCH
476c727d-c568-4979-a825-265ceb3d1cd0,M-P,044,ブレイブバングル,PROMO,PROMO,MATCH
4bfa85c9-b58d-46f5-9c5a-d95a89e3d167,M-P,045,リザード,PROMO,PROMO,MATCH
c3d356ee-8650-4bbb-82a2-9ba72d861310,M-P,046,ワルビアルex,PROMO,PROMO,MATCH
f6a4e72c-783d-4204-9eb3-4be867933dfb,M-P,047,エレズン,PROMO,PROMO,MATCH
cde39ffa-6e16-403c-80a9-009a9656e050,M-P,048,ノココッチ,PROMO,PROMO,MATCH
c73ff988-3f85-4aed-a5f0-120a6b9a9538,M-P,049,逆境ほけん,PROMO,PROMO,MATCH
5e347a3f-6927-44d4-8779-cbdad1452b1a,M-P,050,ふうせん,PROMO,PROMO,MATCH
65bd94bf-567d-4004-bbb5-dea9b20c7535,M-P,051,トウコ,PROMO,PROMO,MATCH
7acd6f7d-f883-4f1c-b409-35803822be7e,M-P,053,ペパー,PROMO,PROMO,MATCH
16fa6de9-ee3f-46d0-9125-43f672bfeed6,M-P,054,デデンネGX,PROMO,PROMO,MATCH
a20533e8-f11f-437a-861c-16c0e1845e08,M-P,055,ミカルゲ,PROMO,PROMO,MATCH
1054a9fe-69d3-4d47-be63-8d9fd5089211,M-P,056,ホルビー,PROMO,PROMO,MATCH
fde79522-6744-4a95-90f6-6500800a9798,M-P,057,スペシャルチャージ,PROMO,PROMO,MATCH
81e670d1-d9c5-41cb-932b-5119a6b086ed,M-P,058,トレーナーズポスト,PROMO,PROMO,MATCH
63944c8c-eb26-44c5-a88c-1ead00233be9,M-P,059,バトルコンプレッサー,PROMO,PROMO,MATCH
1113d4c7-cbb1-415b-929c-6819d1ae862c,M-P,068,メガエルレイドex,PROMO,PROMO,MATCH
ceacbc40-2210-4633-994e-58e42060896e,M-P,069,パワープロテイン,PROMO,PROMO,MATCH
e0d78920-4f7d-4a92-b83b-22419053c0d2,M-P,070,ヤドン,PROMO,PROMO,MATCH
d177709d-cfc9-4f8b-9e85-14620daf812d,M-P,071,メガヤドランex,PROMO,PROMO,MATCH
a70046fe-cd93-4834-965d-bc49ff36716d,M-P,072,ジーランス,PROMO,PROMO,MATCH
24115894-433b-430a-95e0-d678ed425068,M-P,073,カメテテ,PROMO,PROMO,MATCH
c81c173b-de4e-4794-8c68-01a93f730078,M-P,074,ブレイブバングル,PROMO,PROMO,MATCH
6359a9f5-ce11-4503-944a-276d0a079fc3,M-P,075,ジェット,PROMO,PROMO,MATCH
1f27a111-5ec8-48e3-9825-498ee7fa7e47,M-P,076,ミツルの思いやり,PROMO,PROMO,MATCH
67a20221-cdf6-4212-95e1-f63924b904b0,M-P,085,ポケパッド,PROMO,PROMO,MATCH
ea83a857-3eac-43e4-92fa-bd2839b60ace,M-P,086,メガガルーラex,PROMO,PROMO,MATCH
b32c75da-df16-47d3-897c-0dfd9c49987a,M-P,087,基本草エネルギー,PROMO,PROMO,MATCH
4b3d2f0a-b294-4f0d-8e1e-e1108daf54da,M-P,088,基本炎エネルギー,PROMO,PROMO,MATCH
35a1523e-67a0-4687-86a1-47bfd18faa1c,M-P,089,基本水エネルギー,PROMO,PROMO,MATCH
849ccd65-0b8f-412d-8f4f-ba41d5b2dc8c,M-P,090,基本雷エネルギー,PROMO,PROMO,MATCH
828defa3-f361-4ac0-9ee6-6e9dd03f66be,M-P,091,基本超エネルギー,PROMO,PROMO,MATCH
68ac8109-90c8-44e6-b7ad-97fb4ed36355,M-P,092,基本闘エネルギー,PROMO,PROMO,MATCH
35613163-60ff-4ecc-9289-fe7dad41414e,M-P,093,基本悪エネルギー,PROMO,PROMO,MATCH
660a8a08-1490-405d-b410-ec2b490ac69e,M-P,094,基本鋼エネルギー,PROMO,PROMO,MATCH
4ce16681-66cc-40c7-a3d0-98b59ad8bdfe,M-P,095,シェイミ,PROMO,PROMO,MATCH
b35459ce-eef7-4b4b-b543-716daa62f7a7,M-P,096,メガマフォクシーex,PROMO,PROMO,MATCH
f5f02e1e-3888-49b2-b339-9642dec791a3,M-P,097,パウワウ,PROMO,PROMO,MATCH
be183e27-64ef-4e03-a190-8c9555d96236,M-P,098,シュシュプ,PROMO,PROMO,MATCH
a27bb62b-fd4c-438e-b42d-13c701f2f84c,M-P,099,グリ,PROMO,PROMO,MATCH
09af60da-b375-405b-8c02-fc0a3294e547,M-P,100,ヒカリ,PROMO,PROMO,MATCH
05d96b09-9f61-43c8-b6f2-6d17281db8a9,M-P,102,ヒトカゲ,PROMO,PROMO,MATCH
5bc8e1f4-427d-4929-9c82-73a75cffe428,M-P,103,ゼニガメ,PROMO,PROMO,MATCH
469074a8-66ac-40e4-9c69-d1768e3346fa,M-P,104,チコリータ,PROMO,PROMO,MATCH
1e300b93-d99f-4414-8ab3-748ace1f316d,M-P,105,ヒノアラシ,PROMO,PROMO,MATCH
a9b45193-33e4-4683-adac-fc94edb6bd45,M-P,106,ワニノコ,PROMO,PROMO,MATCH
f6dcc7f1-7e5a-4787-bc5a-51832fb0199a,M-P,107,キモリ,PROMO,PROMO,MATCH
9cd12912-f8eb-4ded-94a3-869053dcda5a,M-P,108,アチャモ,PROMO,PROMO,MATCH
89ba2131-907b-4fe3-9a64-6bc5a306839c,M-P,109,ミズゴロウ,PROMO,PROMO,MATCH
4a7ec91b-ee0b-42fe-aef9-49d2d7398e54,M-P,110,ナエトル,PROMO,PROMO,MATCH
17d74ee3-3250-496f-be1d-dc4544bc2b6e,M-P,111,ヒコザル,PROMO,PROMO,MATCH
c4056d54-877f-4aa8-b05e-67f19a4e2b41,M-P,112,ポッチャマ,PROMO,PROMO,MATCH
a7cfbb2c-eb3d-48fc-b391-28878bbabb55,M-P,133,ピカチュウ,PROMO,PROMO,MATCH
7474e2b2-7ee7-4b62-a225-9c25ba3416bf,M-P,134,イーブイ,PROMO,PROMO,MATCH
4b1d7228-88b5-4c29-b16d-8d0a43ad75c3,M-P,137,メガエルレイドex,PROMO,PROMO,MATCH
c324438e-e831-4ae1-80a7-9a6d4b1bb9f1,M-P,138,コソクムシ,PROMO,PROMO,MATCH
92ac9e22-7a46-405a-902c-8bdfd7607201,M-P,139,メガシャリタツex,PROMO,PROMO,MATCH
0bca1881-5507-4c7d-841c-0773e21e1905,M-P,140,シビシラス,PROMO,PROMO,MATCH
7e5bc586-3223-444d-b9b4-51859b2b0101,M-P,141,ミネズミ,PROMO,PROMO,MATCH
e19cc9b1-1793-4a24-903a-c893949ce79e,M-P,142,スペシャルレッドカード,PROMO,PROMO,MATCH
5a220e49-b2cb-4492-bffe-fe6d1315d870,M-P,143,デウロ,PROMO,PROMO,MATCH
ed0ec0b8-5355-4d82-9411-9f23555dc953,M-P,144,ボスの指令,PROMO,PROMO,MATCH
0eb40bc2-7e85-45b5-a730-66b261a7f9dc,M-P,155,リオル,PROMO,,NOT_FOUND
b6ebb382-68b9-416d-8602-13bdfc9ce11b,M-P,164,メガゼラオラex,PROMO,,NOT_FOUND
7f895edc-ba2f-42c0-8b63-d949edbefbd3,M1L,019,コレクレー,C,C,MATCH
6c98affe-6a74-4ddd-a058-a8f9c4704aa4,M1L,021,サンドパン,C,C,MATCH
489444b3-8e5f-4411-92f1-412353e88851,M2,002,クサイハナ,C,C,MATCH
15962c98-7a22-493f-bdd6-e21fab673e32,M1L,022,イワーク,C,C,MATCH
cb57208e-2361-4c43-8627-ce2ce2e285ab,M1L,023,バルキー,C,C,MATCH
ad4d1943-a5e0-4a10-bb19-0fbd0c0ad7f2,M1L,024,マクノシタ,C,C,MATCH
d2f11d2e-f4f2-4617-8d53-c8aa2b959add,M1L,015,ヒバニー,C,C,MATCH
b477c0ad-04a2-42fa-8407-ae4ae665e9bb,M1L,016,ラビフット,C,C,MATCH
