set_code,set_name,scrydex_id,card_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url,resolved_japanese_name,resolution_method,resolution_status,page_candidates,final_scrydex_card_url
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,66,Carbink,,https://images.scrydex.com/pokemon/xy_ja-66/medium,https://scrydex.com/pokemon/cards/carbink/xy_ja-66?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,メレシー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:メレシー,https://scrydex.com/pokemon/cards/carbink/xy_ja-66?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,68,Zygarde,,https://images.scrydex.com/pokemon/xy_ja-68/medium,https://scrydex.com/pokemon/cards/zygarde/xy_ja-68?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ジガルデ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ジガルデ,https://scrydex.com/pokemon/cards/zygarde/xy_ja-68?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,73,Zorua,,https://images.scrydex.com/pokemon/xy_ja-73/medium,https://scrydex.com/pokemon/cards/zorua/xy_ja-73?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ゾロア,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ゾロア,https://scrydex.com/pokemon/cards/zorua/xy_ja-73?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,74,Zoroark,,https://images.scrydex.com/pokemon/xy_ja-74/medium,https://scrydex.com/pokemon/cards/zoroark/xy_ja-74?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ゾロアーク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ゾロアーク,https://scrydex.com/pokemon/cards/zoroark/xy_ja-74?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,77,Yveltal,,https://images.scrydex.com/pokemon/xy_ja-77/medium,https://scrydex.com/pokemon/cards/yveltal/xy_ja-77?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,イベルタル,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:イベルタル,https://scrydex.com/pokemon/cards/yveltal/xy_ja-77?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,78,Yveltal,,https://images.scrydex.com/pokemon/xy_ja-78/medium,https://scrydex.com/pokemon/cards/yveltal/xy_ja-78?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,イベルタル,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:イベルタル,https://scrydex.com/pokemon/cards/yveltal/xy_ja-78?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,80,Jirachi,,https://images.scrydex.com/pokemon/xy_ja-80/medium,https://scrydex.com/pokemon/cards/jirachi/xy_ja-80?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ジラーチ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ジラーチ,https://scrydex.com/pokemon/cards/jirachi/xy_ja-80?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,81,Bronzor,,https://images.scrydex.com/pokemon/xy_ja-81/medium,https://scrydex.com/pokemon/cards/bronzor/xy_ja-81?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ドーミラー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ドーミラー,https://scrydex.com/pokemon/cards/bronzor/xy_ja-81?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,82,Bronzong,,https://images.scrydex.com/pokemon/xy_ja-82/medium,https://scrydex.com/pokemon/cards/bronzong/xy_ja-82?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ドータクン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ドータクン,https://scrydex.com/pokemon/cards/bronzong/xy_ja-82?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,84,Heatran,,https://images.scrydex.com/pokemon/xy_ja-84/medium,https://scrydex.com/pokemon/cards/heatran/xy_ja-84?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ヒードラン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ヒードラン,https://scrydex.com/pokemon/cards/heatran/xy_ja-84?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,85,Cobalion,,https://images.scrydex.com/pokemon/xy_ja-85/medium,https://scrydex.com/pokemon/cards/cobalion/xy_ja-85?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,コバルオン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:コバルオン,https://scrydex.com/pokemon/cards/cobalion/xy_ja-85?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,88,Magearna,,https://images.scrydex.com/pokemon/xy_ja-88/medium,https://scrydex.com/pokemon/cards/magearna/xy_ja-88?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,マギアナ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:マギアナ,https://scrydex.com/pokemon/cards/magearna/xy_ja-88?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,90,Mr. Mime,,https://images.scrydex.com/pokemon/xy_ja-90/medium,https://scrydex.com/pokemon/cards/mr-mime/xy_ja-90?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,バリヤード,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:バリヤード,https://scrydex.com/pokemon/cards/mr-mime/xy_ja-90?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,93,Spritzee,,https://images.scrydex.com/pokemon/xy_ja-93/medium,https://scrydex.com/pokemon/cards/spritzee/xy_ja-93?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,シュシュプ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:シュシュプ,https://scrydex.com/pokemon/cards/spritzee/xy_ja-93?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,94,Aromatisse,,https://images.scrydex.com/pokemon/xy_ja-94/medium,https://scrydex.com/pokemon/cards/aromatisse/xy_ja-94?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フレフワン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フレフワン,https://scrydex.com/pokemon/cards/aromatisse/xy_ja-94?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,95,Xerneas,,https://images.scrydex.com/pokemon/xy_ja-95/medium,https://scrydex.com/pokemon/cards/xerneas/xy_ja-95?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ゼルネアス,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ゼルネアス,https://scrydex.com/pokemon/cards/xerneas/xy_ja-95?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,96,Xerneas,,https://images.scrydex.com/pokemon/xy_ja-96/medium,https://scrydex.com/pokemon/cards/xerneas/xy_ja-96?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ゼルネアス,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ゼルネアス,https://scrydex.com/pokemon/cards/xerneas/xy_ja-96?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,100,Eevee,,https://images.scrydex.com/pokemon/xy_ja-100/medium,https://scrydex.com/pokemon/cards/eevee/xy_ja-100?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,イーブイ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:イーブイ,https://scrydex.com/pokemon/cards/eevee/xy_ja-100?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,101,Miltank,,https://images.scrydex.com/pokemon/xy_ja-101/medium,https://scrydex.com/pokemon/cards/miltank/xy_ja-101?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ミルタンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ミルタンク,https://scrydex.com/pokemon/cards/miltank/xy_ja-101?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,102,Lugia,,https://images.scrydex.com/pokemon/xy_ja-102/medium,https://scrydex.com/pokemon/cards/lugia/xy_ja-102?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ルギア,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ルギア,https://scrydex.com/pokemon/cards/lugia/xy_ja-102?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,107,Bunnelby,,https://images.scrydex.com/pokemon/xy_ja-107/medium,https://scrydex.com/pokemon/cards/bunnelby/xy_ja-107?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ホルビー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ホルビー,https://scrydex.com/pokemon/cards/bunnelby/xy_ja-107?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,108,Special Charge,,https://images.scrydex.com/pokemon/xy_ja-108/medium,https://scrydex.com/pokemon/cards/special-charge/xy_ja-108?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,スペシャルチャージ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:スペシャルチャージ,https://scrydex.com/pokemon/cards/special-charge/xy_ja-108?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,109,Target Whistle,,https://images.scrydex.com/pokemon/xy_ja-109/medium,https://scrydex.com/pokemon/cards/target-whistle/xy_ja-109?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ターゲットホイッスル(フレア団ギア),SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ターゲットホイッスル(フレア団ギア),https://scrydex.com/pokemon/cards/target-whistle/xy_ja-109?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,110,Acro Bike,,https://images.scrydex.com/pokemon/xy_ja-110/medium,https://scrydex.com/pokemon/cards/acro-bike/xy_ja-110?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ダートじてんしゃ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ダートじてんしゃ,https://scrydex.com/pokemon/cards/acro-bike/xy_ja-110?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,111,Dive Ball,,https://images.scrydex.com/pokemon/xy_ja-111/medium,https://scrydex.com/pokemon/cards/dive-ball/xy_ja-111?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ダイブボール,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ダイブボール,https://scrydex.com/pokemon/cards/dive-ball/xy_ja-111?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,112,Puzzle of Time,,https://images.scrydex.com/pokemon/xy_ja-112/medium,https://scrydex.com/pokemon/cards/puzzle-of-time/xy_ja-112?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,時のパズル,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:時のパズル,https://scrydex.com/pokemon/cards/puzzle-of-time/xy_ja-112?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,113,Trainers' Mail,,https://images.scrydex.com/pokemon/xy_ja-113/medium,https://scrydex.com/pokemon/cards/trainers-mail/xy_ja-113?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,トレーナーズポスト,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:トレーナーズポスト,https://scrydex.com/pokemon/cards/trainers-mail/xy_ja-113?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,114,Battle Compressor,,https://images.scrydex.com/pokemon/xy_ja-114/medium,https://scrydex.com/pokemon/cards/battle-compressor/xy_ja-114?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,バトルコンプレッサー(フレア団ギア),SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:バトルコンプレッサー(フレア団ギア),https://scrydex.com/pokemon/cards/battle-compressor/xy_ja-114?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,115,VS Seeker,,https://images.scrydex.com/pokemon/xy_ja-115/medium,https://scrydex.com/pokemon/cards/vs-seeker/xy_ja-115?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,バトルサーチャー,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:バトルサーチャー,https://scrydex.com/pokemon/cards/vs-seeker/xy_ja-115?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,116,Max Elixir,,https://images.scrydex.com/pokemon/xy_ja-116/medium,https://scrydex.com/pokemon/cards/max-elixir/xy_ja-116?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ピーピーマックス,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ピーピーマックス,https://scrydex.com/pokemon/cards/max-elixir/xy_ja-116?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,117,Fairy Drop,,https://images.scrydex.com/pokemon/xy_ja-117/medium,https://scrydex.com/pokemon/cards/fairy-drop/xy_ja-117?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フェアリードロップ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フェアリードロップ,https://scrydex.com/pokemon/cards/fairy-drop/xy_ja-117?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,118,Heavy Ball,,https://images.scrydex.com/pokemon/xy_ja-118/medium,https://scrydex.com/pokemon/cards/heavy-ball/xy_ja-118?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ヘビーボール,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ヘビーボール,https://scrydex.com/pokemon/cards/heavy-ball/xy_ja-118?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,119,Robo Substitute,,https://images.scrydex.com/pokemon/xy_ja-119/medium,https://scrydex.com/pokemon/cards/robo-substitute/xy_ja-119?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,みがわりロボ(フレア団ギア),SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:みがわりロボ(フレア団ギア),https://scrydex.com/pokemon/cards/robo-substitute/xy_ja-119?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,120,Mega Turbo,,https://images.scrydex.com/pokemon/xy_ja-120/medium,https://scrydex.com/pokemon/cards/mega-turbo/xy_ja-120?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,メガターボ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:メガターボ,https://scrydex.com/pokemon/cards/mega-turbo/xy_ja-120?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,121,Level Ball,,https://images.scrydex.com/pokemon/xy_ja-121/medium,https://scrydex.com/pokemon/cards/level-ball/xy_ja-121?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,レベルボール,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:レベルボール,https://scrydex.com/pokemon/cards/level-ball/xy_ja-121?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,122,Hard Charm,,https://images.scrydex.com/pokemon/xy_ja-122/medium,https://scrydex.com/pokemon/cards/hard-charm/xy_ja-122?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,かたいおまもり,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:かたいおまもり,https://scrydex.com/pokemon/cards/hard-charm/xy_ja-122?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,123,Focus Sash,,https://images.scrydex.com/pokemon/xy_ja-123/medium,https://scrydex.com/pokemon/cards/focus-sash/xy_ja-123?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,きあいのタスキ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:きあいのタスキ,https://scrydex.com/pokemon/cards/focus-sash/xy_ja-123?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,124,Bursting Balloon,,https://images.scrydex.com/pokemon/xy_ja-124/medium,https://scrydex.com/pokemon/cards/bursting-balloon/xy_ja-124?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,炸裂バルーン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:炸裂バルーン,https://scrydex.com/pokemon/cards/bursting-balloon/xy_ja-124?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,125,Muscle Band,,https://images.scrydex.com/pokemon/xy_ja-125/medium,https://scrydex.com/pokemon/cards/muscle-band/xy_ja-125?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ちからのハチマキ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ちからのハチマキ,https://scrydex.com/pokemon/cards/muscle-band/xy_ja-125?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,126,Fighting Fury Belt,,https://images.scrydex.com/pokemon/xy_ja-126/medium,https://scrydex.com/pokemon/cards/fighting-fury-belt/xy_ja-126?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,闘魂のまわし,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:闘魂のまわし,https://scrydex.com/pokemon/cards/fighting-fury-belt/xy_ja-126?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,127,Power Memory,,https://images.scrydex.com/pokemon/xy_ja-127/medium,https://scrydex.com/pokemon/cards/power-memory/xy_ja-127?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,パワーメモリ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:パワーメモリ,https://scrydex.com/pokemon/cards/power-memory/xy_ja-127?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,128,Gardevoir Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-128/medium,https://scrydex.com/pokemon/cards/gardevoir-spirit-link/xy_ja-128?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,サーナイトソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:サーナイトソウルリンク,https://scrydex.com/pokemon/cards/gardevoir-spirit-link/xy_ja-128?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,129,Sharpedo Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-129/medium,https://scrydex.com/pokemon/cards/sharpedo-spirit-link/xy_ja-129?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,サメハダーソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:サメハダーソウルリンク,https://scrydex.com/pokemon/cards/sharpedo-spirit-link/xy_ja-129?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,130,Sceptile Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-130/medium,https://scrydex.com/pokemon/cards/sceptile-spirit-link/xy_ja-130?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ジュカインソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ジュカインソウルリンク,https://scrydex.com/pokemon/cards/sceptile-spirit-link/xy_ja-130?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,131,Camerupt Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-131/medium,https://scrydex.com/pokemon/cards/camerupt-spirit-link/xy_ja-131?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,バクーダソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:バクーダソウルリンク,https://scrydex.com/pokemon/cards/camerupt-spirit-link/xy_ja-131?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,132,Alakazam Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-132/medium,https://scrydex.com/pokemon/cards/alakazam-spirit-link/xy_ja-132?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,フーディンソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:フーディンソウルリンク,https://scrydex.com/pokemon/cards/alakazam-spirit-link/xy_ja-132?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,133,Mewtwo Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-133/medium,https://scrydex.com/pokemon/cards/mewtwo-spirit-link/xy_ja-133?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ミュウツーソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ミュウツーソウルリンク,https://scrydex.com/pokemon/cards/mewtwo-spirit-link/xy_ja-133?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,134,Manectric Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-134/medium,https://scrydex.com/pokemon/cards/manectric-spirit-link/xy_ja-134?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ライボルトソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ライボルトソウルリンク,https://scrydex.com/pokemon/cards/manectric-spirit-link/xy_ja-134?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,135,Lucario Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-135/medium,https://scrydex.com/pokemon/cards/lucario-spirit-link/xy_ja-135?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,ルカリオソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:ルカリオソウルリンク,https://scrydex.com/pokemon/cards/lucario-spirit-link/xy_ja-135?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,136,Rayquaza Spirit Link,,https://images.scrydex.com/pokemon/xy_ja-136/medium,https://scrydex.com/pokemon/cards/rayquaza-spirit-link/xy_ja-136?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,レックウザソウルリンク,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:レックウザソウルリンク,https://scrydex.com/pokemon/cards/rayquaza-spirit-link/xy_ja-136?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,137,Brigette,,https://images.scrydex.com/pokemon/xy_ja-137/medium,https://scrydex.com/pokemon/cards/brigette/xy_ja-137?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,アズサ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:アズサ,https://scrydex.com/pokemon/cards/brigette/xy_ja-137?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,140,Hex Maniac,,https://images.scrydex.com/pokemon/xy_ja-140/medium,https://scrydex.com/pokemon/cards/hex-maniac/xy_ja-140?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,オカルトマニア,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:オカルトマニア,https://scrydex.com/pokemon/cards/hex-maniac/xy_ja-140?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,141,Blacksmith,,https://images.scrydex.com/pokemon/xy_ja-141/medium,https://scrydex.com/pokemon/cards/blacksmith/xy_ja-141?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,鍛冶屋,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:鍛冶屋,https://scrydex.com/pokemon/cards/blacksmith/xy_ja-141?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,142,Karen,,https://images.scrydex.com/pokemon/xy_ja-142/medium,https://scrydex.com/pokemon/cards/karen/xy_ja-142?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,カリン,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:カリン,https://scrydex.com/pokemon/cards/karen/xy_ja-142?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,143,Xerosic,,https://images.scrydex.com/pokemon/xy_ja-143/medium,https://scrydex.com/pokemon/cards/xerosic/xy_ja-143?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,クセロシキ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:クセロシキ,https://scrydex.com/pokemon/cards/xerosic/xy_ja-143?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,144,Korrina,,https://images.scrydex.com/pokemon/xy_ja-144/medium,https://scrydex.com/pokemon/cards/korrina/xy_ja-144?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,コルニ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:コルニ,https://scrydex.com/pokemon/cards/korrina/xy_ja-144?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,145,Delinquent,,https://images.scrydex.com/pokemon/xy_ja-145/medium,https://scrydex.com/pokemon/cards/delinquent/xy_ja-145?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,こわいおねえさん,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:こわいおねえさん,https://scrydex.com/pokemon/cards/delinquent/xy_ja-145?variant=normal
XY,ハイクラスパック「THE BEST OF XY」,xy_ja,146,Shauna,,https://images.scrydex.com/pokemon/xy_ja-146/medium,https://scrydex.com/pokemon/cards/shauna/xy_ja-146?variant=normal,https://scrydex.com/pokemon/expansions/the-best-of-xy/xy_ja,サナ,SCRYDEX_DETAIL_HEADING_AFTER_H1,RESOLVED,HEADING_AFTER_H1:サナ,https://scrydex.com/pokemon/cards/shauna/xy_ja-146?variant=normal
