card_id,set_id,series_name,set_code,set_name,card_number,number_key,card_name,old_image_url,reason,detail
101e8dda-a85f-4df7-9fc0-abdbe62ca1aa,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,300,300,ブロロン,https://assets.tcgdex.net/ja/SV/SV4a/300/high.webp,CARD_NOT_FOUND,
c0b83a10-8bf9-42ed-a6b1-24771515e647,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,301,301,ブロロローム,https://assets.tcgdex.net/ja/SV/SV4a/301/high.webp,CARD_NOT_FOUND,
1a572b00-3bf2-4cc9-bb13-d4ec361f0016,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,302,302,オンバット,https://assets.tcgdex.net/ja/SV/SV4a/302/high.webp,CARD_NOT_FOUND,
c49256cc-a179-4d58-93e6-18157897201f,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,303,303,モトトカゲ,https://assets.tcgdex.net/ja/SV/SV4a/303/high.webp,CARD_NOT_FOUND,
886101e6-1619-4b73-a801-2e58eb796198,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,304,304,ポッポ,https://assets.tcgdex.net/ja/SV/SV4a/304/high.webp,CARD_NOT_FOUND,
f4090c9f-c3b9-4427-838d-e14d0e61431b,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,305,305,ピジョン,https://assets.tcgdex.net/ja/SV/SV4a/305/high.webp,CARD_NOT_FOUND,
15ae91ce-dc2c-4060-b375-2d34f1b0f9ae,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,306,306,プリン,https://assets.tcgdex.net/ja/SV/SV4a/306/high.webp,CARD_NOT_FOUND,
71ec6223-0d6f-4c8d-a2d8-75ff62b9e9b7,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,307,307,ドードー,https://assets.tcgdex.net/ja/SV/SV4a/307/high.webp,CARD_NOT_FOUND,
ed471045-c2ff-4ec8-8030-346aad6e09b7,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,308,308,ドードリオ,https://assets.tcgdex.net/ja/SV/SV4a/308/high.webp,CARD_NOT_FOUND,
ebcb84c0-4f9a-4b77-bb9e-caae3ea7a273,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,309,309,メタモン,https://assets.tcgdex.net/ja/SV/SV4a/309/high.webp,CARD_NOT_FOUND,
538e0611-c088-4b77-abe5-316389a4a2d7,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,310,310,カビゴン,https://assets.tcgdex.net/ja/SV/SV4a/310/high.webp,CARD_NOT_FOUND,
e7df8302-78aa-4e29-8eb5-f61d653665b8,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,312,312,ペリッパー,https://assets.tcgdex.net/ja/SV/SV4a/312/high.webp,CARD_NOT_FOUND,
037d52a0-62e5-4b01-a796-d2dc251c9884,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,313,313,ホシガリス,https://assets.tcgdex.net/ja/SV/SV4a/313/high.webp,CARD_NOT_FOUND,
bfa579fe-5b06-47fa-9d8d-4d3687e214d5,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,314,314,ヨクバリス,https://assets.tcgdex.net/ja/SV/SV4a/314/high.webp,CARD_NOT_FOUND,
cf51e28c-af55-4529-8fc2-c2170875fccc,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,315,315,グルトン,https://assets.tcgdex.net/ja/SV/SV4a/315/high.webp,CARD_NOT_FOUND,
95ad697a-e39a-48b7-98e7-b436a2f736b7,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,316,316,パフュートン,https://assets.tcgdex.net/ja/SV/SV4a/316/high.webp,CARD_NOT_FOUND,
afe9dcfa-a5c5-48a3-9400-c3e731f6b5fd,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,317,317,ワッカネズミ,https://assets.tcgdex.net/ja/SV/SV4a/317/high.webp,CARD_NOT_FOUND,
12da38b7-afa3-4dcf-a641-4dc00756ab06,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,318,318,イッカネズミ,https://assets.tcgdex.net/ja/SV/SV4a/318/high.webp,CARD_NOT_FOUND,
54e65dd5-21a2-43ad-91ce-caa06ffc5453,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,320,320,フォレトスex,https://assets.tcgdex.net/ja/SV/SV4a/320/high.webp,CARD_NOT_FOUND,
5e4fd77d-e801-4fe8-aacb-e051c4ace774,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,321,321,マスカーニャex,https://assets.tcgdex.net/ja/SV/SV4a/321/high.webp,CARD_NOT_FOUND,
ceac7555-d6eb-49cb-9575-96b5595f7976,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,322,322,リククラゲex,https://assets.tcgdex.net/ja/SV/SV4a/322/high.webp,CARD_NOT_FOUND,
ec2ad8c6-d4ff-4faa-b0b8-44be7918e72e,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,323,323,クエスパトラex,https://assets.tcgdex.net/ja/SV/SV4a/323/high.webp,CARD_NOT_FOUND,
0b4d1c9b-b617-4fe3-a07f-818d35aa24d7,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,324,324,ラウドボーンex,https://assets.tcgdex.net/ja/SV/SV4a/324/high.webp,CARD_NOT_FOUND,
eff67dcf-260d-4872-b896-c4cbf214fe7e,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,325,325,ウェーニバルex,https://assets.tcgdex.net/ja/SV/SV4a/325/high.webp,CARD_NOT_FOUND,
069d91a7-f600-4e71-92d5-b69612193352,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,326,326,フーディンex,https://assets.tcgdex.net/ja/SV/SV4a/326/high.webp,CARD_NOT_FOUND,
2dddcada-5e42-4abf-9416-ded83772c2cc,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,327,327,ミュウex,https://assets.tcgdex.net/ja/SV/SV4a/327/high.webp,CARD_NOT_FOUND,
b3bacd15-354c-4a2a-9e86-79379245fc4d,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,328,328,サーナイトex,https://assets.tcgdex.net/ja/SV/SV4a/328/high.webp,CARD_NOT_FOUND,
6bed662b-52ea-41c2-8ac7-24c6bb0c018d,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,329,329,キラフロルex,https://assets.tcgdex.net/ja/SV/SV4a/329/high.webp,CARD_NOT_FOUND,
7a4e81f4-2821-4f5c-a86e-a21177c9b53f,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,330,330,イダイナキバex,https://assets.tcgdex.net/ja/SV/SV4a/330/high.webp,CARD_NOT_FOUND,
c0f93694-cb6a-4774-9dc1-7715c1cbdb88,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,331,331,リザードンex,https://assets.tcgdex.net/ja/SV/SV4a/331/high.webp,CARD_NOT_FOUND,
69972291-f9e0-4a2a-aedf-7fda90fafd9f,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,332,332,パルデア ドオーex,https://assets.tcgdex.net/ja/SV/SV4a/332/high.webp,CARD_NOT_FOUND,
b9585ef4-e0f1-4ecd-93e1-c6b245afb14f,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,333,333,テツノワダチex,https://assets.tcgdex.net/ja/SV/SV4a/333/high.webp,CARD_NOT_FOUND,
80f6a266-8ecd-4f01-927a-dfba3b897d4d,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,335,335,ピジョットex,https://assets.tcgdex.net/ja/SV/SV4a/335/high.webp,CARD_NOT_FOUND,
d3d51724-5865-401b-96c2-a8c4343c6f7e,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,336,336,プクリンex,https://assets.tcgdex.net/ja/SV/SV4a/336/high.webp,CARD_NOT_FOUND,
1dce99d9-e53c-4e11-9472-dd0371927e66,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,356,356,イーユイex,https://assets.tcgdex.net/ja/SV/SV4a/356/high.webp,CARD_NOT_FOUND,
2105a5e6-8a1a-4133-89e6-8a45dfab8d57,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,337,337,イキリンコex,https://assets.tcgdex.net/ja/SV/SV4a/337/high.webp,CARD_NOT_FOUND,
c6c468e5-010f-4794-86ec-a65f6cae5851,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,338,338,ウミトリオ,https://assets.tcgdex.net/ja/SV/SV4a/338/high.webp,CARD_NOT_FOUND,
5d225451-a56b-4333-8ce7-85041255e257,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,339,339,イルカマン,https://assets.tcgdex.net/ja/SV/SV4a/339/high.webp,CARD_NOT_FOUND,
b26a51ee-5f83-4bda-9066-72fbf19edc08,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,340,340,パモ,https://assets.tcgdex.net/ja/SV/SV4a/340/high.webp,CARD_NOT_FOUND,
131ee8f8-9765-48cf-9124-6ffe91a7e5b0,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,341,341,ミミッキュ,https://assets.tcgdex.net/ja/SV/SV4a/341/high.webp,CARD_NOT_FOUND,
4243473a-df2f-4f65-b870-fe881cd5e565,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,345,345,パルデアの学生,https://assets.tcgdex.net/ja/SV/SV4a/345/high.webp,CARD_NOT_FOUND,
55bdfb56-b8c4-485c-8cb7-f0e50aa5af86,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,346,346,パルデアの学生,https://assets.tcgdex.net/ja/SV/SV4a/346/high.webp,CARD_NOT_FOUND,
5a898bc4-e05c-4152-be90-a3e1bc88186c,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,347,347,ミュウex,https://assets.tcgdex.net/ja/SV/SV4a/347/high.webp,CARD_NOT_FOUND,
990c5e1e-ba2c-41f1-b2e9-865d9f3be485,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,348,348,サーナイトex,https://assets.tcgdex.net/ja/SV/SV4a/348/high.webp,CARD_NOT_FOUND,
cae999f1-f074-49e4-83f7-6543c041d50e,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,349,349,リザードンex,https://assets.tcgdex.net/ja/SV/SV4a/349/high.webp,CARD_NOT_FOUND,
18269f95-9da3-4005-aecd-0f771ca30709,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,352,352,ネルケ,https://assets.tcgdex.net/ja/SV/SV4a/352/high.webp,CARD_NOT_FOUND,
d3eabd2f-e898-4b23-8792-874f3aeaa7e3,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,353,353,ペパー,https://assets.tcgdex.net/ja/SV/SV4a/353/high.webp,CARD_NOT_FOUND,
5a36f18b-ba96-4366-b8f7-3f72ed232510,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,354,354,ボタン,https://assets.tcgdex.net/ja/SV/SV4a/354/high.webp,CARD_NOT_FOUND,
fe66d2a4-9a28-49da-a7f7-28a5be9e3be8,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,357,357,パオジアンex,https://assets.tcgdex.net/ja/SV/SV4a/357/high.webp,CARD_NOT_FOUND,
85bf9a4e-896f-4845-914b-bc35a0088348,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,358,358,ミライドンex,https://assets.tcgdex.net/ja/SV/SV4a/358/high.webp,CARD_NOT_FOUND,
4932eb1c-2a41-4db8-9a90-e7a1e8b523df,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,359,359,ディンルーex,https://assets.tcgdex.net/ja/SV/SV4a/359/high.webp,CARD_NOT_FOUND,
f3d04893-17cd-48bd-a993-688eb57eceb8,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,360,360,コライドンex,https://assets.tcgdex.net/ja/SV/SV4a/360/high.webp,CARD_NOT_FOUND,
e2e79925-0c16-419f-a3d7-ab7b2f80a80e,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,284,284,ジオヅム,https://assets.tcgdex.net/ja/SV/SV4a/284/high.webp,CARD_NOT_FOUND,
40d6e638-0686-47df-971c-4f515c9330a3,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,295,295,オラチフ,https://assets.tcgdex.net/ja/SV/SV4a/295/high.webp,CARD_NOT_FOUND,
fd379046-f403-4507-b67b-4015de7d0637,2e3e2cf1-be86-4808-87f7-fe01973f0325,SVシリーズ,SV4a,レイジングサーフ,334,334,オンバーンex,https://assets.tcgdex.net/ja/SV/SV4a/334/high.webp,CARD_NOT_FOUND,
34164679-76a6-4d26-b446-fda7063692c2,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,301,301,アオガラス,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039033_P_AOGARASU.jpg,CARD_NOT_FOUND,
4a3bc556-0e8b-4ae7-90f3-7d545cfff9e4,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,302,302,ウールー,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039034_P_URU.jpg,CARD_NOT_FOUND,
ff44cd72-1b99-4f12-9850-a9c9d9cfd8df,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,303,303,バイウールー,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039035_P_BAIURU.jpg,CARD_NOT_FOUND,
483cda6a-684c-4662-a0bd-80dc5b8135b8,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,304,304,ゴリランダーV,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039036_P_GORIRANDAV.jpg,CARD_NOT_FOUND,
dd2f921c-6eea-44b1-ad5e-2f3c73f2952e,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,251,251,ヤバチャ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038983_P_YABACHA.jpg,CARD_NOT_FOUND,
10eb5e84-e330-4742-8739-616169079a99,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,252,252,ポットデス,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038984_P_POTTODESU.jpg,CARD_NOT_FOUND,
ec76aa4d-2b75-4fc7-86c8-477668f83dcb,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,253,253,ミブリム,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038985_P_MIBURIMU.jpg,CARD_NOT_FOUND,
5a4fa795-50fd-47c7-83af-9babe7869012,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,254,254,テブリム,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038986_P_TEBURIMU.jpg,CARD_NOT_FOUND,
af0326a0-8222-45dd-b328-fe9d4fefd5cf,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,255,255,ブリムオン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038987_P_BURIMUON.jpg,CARD_NOT_FOUND,
daf27e80-ae56-464c-a9a6-6312c6b189b9,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,256,256,マホミル,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038988_P_MAHOMIRU.jpg,CARD_NOT_FOUND,
e139f24c-d23e-4305-86ba-c99a5e8af37d,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,257,257,マホイップ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038989_P_MAHOIPPU.jpg,CARD_NOT_FOUND,
06cc3863-ce56-4dcb-b350-ae7c3d0a6afb,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,258,258,イエッサン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038990_P_IESSAN.jpg,CARD_NOT_FOUND,
7046c345-8a37-4889-8018-6ca7acc934f5,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,259,259,ドラメシヤ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038991_P_DORAMESHIYA.jpg,CARD_NOT_FOUND,
85f8e45a-8884-4580-a059-402ab2ad97ca,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,260,260,ドロンチ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038992_P_DORONCHI.jpg,CARD_NOT_FOUND,
691dd3fd-844f-4e91-ad45-71b75f5a3027,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,261,261,ドラパルト,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038993_P_DORAPARUTO.jpg,CARD_NOT_FOUND,
43ba8434-a4e3-4ebe-8437-57e6d3fb02fe,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,262,262,ガラル カモネギ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038994_P_GARARUKAMONEGI.jpg,CARD_NOT_FOUND,
b3c792dd-eb3b-49f2-8c5b-b7a822de7e57,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,263,263,ガラル ネギガナイト,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038995_P_GARARUNEGIGANAITO.jpg,CARD_NOT_FOUND,
b2a5b7e0-6023-4e20-9e0e-aaebdb3ddd7a,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,264,264,ガラル デスマス,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038996_P_GARARUDESUMASU.jpg,CARD_NOT_FOUND,
338f5c8b-e6b0-4700-be45-1eade387fea7,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,265,265,ガラル デスバーン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038997_P_GARARUDESUBAN.jpg,CARD_NOT_FOUND,
7bd1bf0d-8de7-48d1-a4ad-caa4381b0176,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,266,266,タンドン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038998_P_TANDON.jpg,CARD_NOT_FOUND,
eab2c7a2-34bf-4eeb-ae06-119e157de427,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,267,267,トロッゴン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038999_P_TOROGGON.jpg,CARD_NOT_FOUND,
35d49a15-d4d4-45a9-8fad-fac8a21a8bb5,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,268,268,セキタンザン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039000_P_SEKITANZAN.jpg,CARD_NOT_FOUND,
f6826a43-853f-4bba-b1ef-b2f4841c1f98,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,269,269,スナヘビ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039001_P_SUNAHEBI.jpg,CARD_NOT_FOUND,
c69c3e2c-4646-47d7-b9c5-bb697127cf18,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,270,270,サダイジャ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039002_P_SADAIJA.jpg,CARD_NOT_FOUND,
423d3121-29db-49f6-8a71-a84dafb2a118,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,271,271,タタッコ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039003_P_TATAKKO.jpg,CARD_NOT_FOUND,
d66b9360-44af-4df7-93d9-69db004f0ec5,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,272,272,オトスパス,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039004_P_OTOSUPASU.jpg,CARD_NOT_FOUND,
8e0605ee-d551-483e-8a11-f49f9cd99ba3,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,273,273,タイレーツ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039005_P_TAIRETSU.jpg,CARD_NOT_FOUND,
a753568c-9cee-4cd1-97fd-6b7d0f4803e5,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,274,274,イシヘンジン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039006_P_ISHIHENJIN.jpg,CARD_NOT_FOUND,
fd5b3bd8-dea7-4baa-9c6d-621e0ba3ce5a,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,275,275,ドガース,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039007_P_DOGASU.jpg,CARD_NOT_FOUND,
2ba39add-af81-4a35-82cc-d03d6962a4be,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,276,276,ガラル マタドガス,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039008_P_GARARUMATADOGASU.jpg,CARD_NOT_FOUND,
e430b06e-5e21-4682-833b-79d7eecc38ff,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,277,277,ガラル ジグザグマ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039009_P_GARARUJIGUZAGUMA.jpg,CARD_NOT_FOUND,
100c9dd5-d891-4b71-8839-153a418ba862,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,278,278,ガラル マッスグマ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039010_P_GARARUMASSUGUMA.jpg,CARD_NOT_FOUND,
1d4126e9-14ed-4de3-8abb-eeb527d4019e,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,279,279,ガラル タチフサグマ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039011_P_GARARUTACHIFUSAGUMA.jpg,CARD_NOT_FOUND,
30c2067a-0124-43bf-8305-cbd3185a1202,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,280,280,クスネ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039012_P_KUSUNE.jpg,CARD_NOT_FOUND,
f99a286f-75c6-41c5-ba60-5978e93f568f,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,281,281,フォクスライ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039013_P_FOKUSURAI.jpg,CARD_NOT_FOUND,
44bd6349-a2ad-4e81-a9d7-eba93f1ae12b,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,282,282,ベロバー,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039014_P_BEROBA.jpg,CARD_NOT_FOUND,
bbd0cd52-e63d-4785-9f2a-72828d61e2ab,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,283,283,ギモー,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039015_P_GIMO.jpg,CARD_NOT_FOUND,
b70ed372-38ee-4afe-b0e9-b7ed19b50860,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,284,284,オーロンゲ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039016_P_ORONGE.jpg,CARD_NOT_FOUND,
ca24c54b-32cf-4ad5-a9c3-0b53fa168dba,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,285,285,ガラル ニャース,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039017_P_GARARUNYASU.jpg,CARD_NOT_FOUND,
280ecaf0-8f71-42b3-b794-a06477c714ea,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,286,286,ガラル ニャイキング,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039018_P_GARARUNYAIKINGU.jpg,CARD_NOT_FOUND,
9495a98b-4860-40fd-8a0a-e36e7fd2a4af,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,287,287,ガラルマッギョ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039019_P_GARARUMAGGYO.jpg,CARD_NOT_FOUND,
62fe6a08-d979-4bdd-ba5d-4c9e7943f8e8,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,288,288,アーマーガア,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039020_P_AMAGAA.jpg,CARD_NOT_FOUND,
b0440a53-f9c1-4f90-985a-ce0bd5ad124a,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,289,289,ゾウドウ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039021_P_ZOUDOU.jpg,CARD_NOT_FOUND,
10accccb-c473-44d8-855b-fdd9916d9f46,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,290,290,ダイオウドウ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039022_P_DAIOUDOU.jpg,CARD_NOT_FOUND,
356c0799-fc63-47e5-b693-ab544c40caae,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,291,291,ジュラルドン,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039023_P_JURARUDON.jpg,CARD_NOT_FOUND,
bbf2c6eb-26f4-4705-9f28-2fc71467aed8,43366684-3ba6-4b69-a815-9c96da64469d,ソード・シールド,S4a,シャイニースターV,292,292,チラーミィ,https://www.pokemon-card.com/assets/images/card_images/large/S4a/039024_P_CHIRAMII.jpg,CARD_NOT_FOUND,
