card_id,set_id,series_name,set_code,set_name,card_number,number_key,card_name,scrydex_id,scrydex_card_id,scrydex_detail_url,scrydex_image_url,image_discovery_source,old_image_url,old_image_source_note,old_source_kind,needs_update
40eca86a-eef3-4b29-86aa-738a2882adb6,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,016,16,ブーバー,swsh12a_ja,swsh12a_ja-16,https://scrydex.com/pokemon/cards/magmar/swsh12a_ja-16?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-16/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/016/high.webp,TCGdex,TCGDEX,YES
40f06fc8-0ee6-4112-963e-525f178929e2,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,017,17,ブーバーン,swsh12a_ja,swsh12a_ja-17,https://scrydex.com/pokemon/cards/magmortar/swsh12a_ja-17?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-17/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/017/high.webp,TCGdex,TCGDEX,YES
9e23ba82-00b6-436f-9de0-bcf9f77eb00d,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,018,18,ファイヤー,swsh12a_ja,swsh12a_ja-18,https://scrydex.com/pokemon/cards/moltres/swsh12a_ja-18?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-18/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/018/high.webp,TCGdex,TCGDEX,YES
44275417-b551-4c76-9c2e-b393c2ead818,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,019,19,エンテイV,swsh12a_ja,swsh12a_ja-19,https://scrydex.com/pokemon/cards/entei-v/swsh12a_ja-19?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-19/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/019/high.webp,TCGdex,TCGDEX,YES
4b350cd1-1c16-4e86-a055-cc63d146af83,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,020,20,バオッキーV,swsh12a_ja,swsh12a_ja-20,https://scrydex.com/pokemon/cards/simisear-v/swsh12a_ja-20?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-20/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/020/high.webp,TCGdex,TCGDEX,YES
43f2e84b-a890-4855-ae9e-61351d82fc31,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,021,21,バオッキーVSTAR,swsh12a_ja,swsh12a_ja-21,https://scrydex.com/pokemon/cards/simisear-vstar/swsh12a_ja-21?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-21/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/021/high.webp,TCGdex,TCGDEX,YES
d5e03c6f-f4c7-4cd0-bae1-8876ddcedcfb,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,022,22,オドリドリ,swsh12a_ja,swsh12a_ja-22,https://scrydex.com/pokemon/cards/oricorio/swsh12a_ja-22?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-22/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/022/high.webp,TCGdex,TCGDEX,YES
4ec2c008-9042-4e8f-92e0-a58529cd6161,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,023,23,ラプラス,swsh12a_ja,swsh12a_ja-23,https://scrydex.com/pokemon/cards/lapras/swsh12a_ja-23?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-23/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/023/high.webp,TCGdex,TCGDEX,YES
203d121d-8a92-43c2-b3a3-f779027ea70c,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,024,24,スイクンV,swsh12a_ja,swsh12a_ja-24,https://scrydex.com/pokemon/cards/suicune-v/swsh12a_ja-24?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-24/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/024/high.webp,TCGdex,TCGDEX,YES
3529bafa-fc49-42a4-ac2a-2419ebcbcf45,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,025,25,レジアイス,swsh12a_ja,swsh12a_ja-25,https://scrydex.com/pokemon/cards/regice/swsh12a_ja-25?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-25/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/025/high.webp,TCGdex,TCGDEX,YES
29322ff7-021e-40b9-9fc9-f374828893ec,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,026,26,ネオラントV,swsh12a_ja,swsh12a_ja-26,https://scrydex.com/pokemon/cards/lumineon-v/swsh12a_ja-26?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-26/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/026/high.webp,TCGdex,TCGDEX,YES
ed0b323e-17af-4ea6-bd3d-0dcb79532ac4,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,027,27,オリジンパルキアV,swsh12a_ja,swsh12a_ja-27,https://scrydex.com/pokemon/cards/origin-forme-palkia-v/swsh12a_ja-27?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-27/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/027/high.webp,TCGdex,TCGDEX,YES
f9789d57-5189-4f0b-a3ed-acd702554962,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,028,28,オリジンパルキアVSTAR,swsh12a_ja,swsh12a_ja-28,https://scrydex.com/pokemon/cards/origin-forme-palkia-vstar/swsh12a_ja-28?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-28/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/028/high.webp,TCGdex,TCGDEX,YES
df235546-f257-4b35-9c7f-d3c8d3bd54d6,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,029,29,マナフィ,swsh12a_ja,swsh12a_ja-29,https://scrydex.com/pokemon/cards/manaphy/swsh12a_ja-29?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-29/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/029/high.webp,TCGdex,TCGDEX,YES
f8957c9d-353f-4f8e-858e-b2af9fb7f9d4,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,030,30,ヒスイ バスラオ,swsh12a_ja,swsh12a_ja-30,https://scrydex.com/pokemon/cards/hisuian-basculin/swsh12a_ja-30?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-30/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/030/high.webp,TCGdex,TCGDEX,YES
6dc27307-add0-4c2f-a536-bc30673136d0,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,031,31,ヒスイ イダイトウ,swsh12a_ja,swsh12a_ja-31,https://scrydex.com/pokemon/cards/hisuian-basculegion/swsh12a_ja-31?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-31/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/031/high.webp,TCGdex,TCGDEX,YES
b71ab6e5-157d-4542-bde1-dc2bc0063988,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,032,32,ケルディオ,swsh12a_ja,swsh12a_ja-32,https://scrydex.com/pokemon/cards/keldeo/swsh12a_ja-32?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-32/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/032/high.webp,TCGdex,TCGDEX,YES
e2473e5f-d83f-44ac-b588-54fc81f1cd98,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,060,60,デオキシス,swsh12a_ja,swsh12a_ja-60,https://scrydex.com/pokemon/cards/deoxys/swsh12a_ja-60?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-60/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/060/high.webp,TCGdex,TCGDEX,YES
ca80910c-b210-4a5a-aac3-c3a8b1705c67,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,033,33,かがやくゲッコウガ,swsh12a_ja,swsh12a_ja-33,https://scrydex.com/pokemon/cards/radiant-greninja/swsh12a_ja-33?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-33/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/033/high.webp,TCGdex,TCGDEX,YES
64c6e366-7f29-498c-9bcb-b6ff6b84f798,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,034,34,エレブー,swsh12a_ja,swsh12a_ja-34,https://scrydex.com/pokemon/cards/electabuzz/swsh12a_ja-34?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-34/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/034/high.webp,TCGdex,TCGDEX,YES
6106ae82-364f-4da2-a0ec-f283b2092780,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,035,35,エレキブル,swsh12a_ja,swsh12a_ja-35,https://scrydex.com/pokemon/cards/electivire/swsh12a_ja-35?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-35/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/035/high.webp,TCGdex,TCGDEX,YES
b7f3b3b0-e5c1-419c-a7d2-e8993aeda6d7,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,036,36,メリープ,swsh12a_ja,swsh12a_ja-36,https://scrydex.com/pokemon/cards/mareep/swsh12a_ja-36?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-36/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/036/high.webp,TCGdex,TCGDEX,YES
42422c0e-0c91-407e-8c4e-ce58f28bd4b6,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,037,37,モココ,swsh12a_ja,swsh12a_ja-37,https://scrydex.com/pokemon/cards/flaaffy/swsh12a_ja-37?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-37/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/037/high.webp,TCGdex,TCGDEX,YES
afa15448-bba2-4cde-822f-c4a2699fcc90,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,038,38,ライコウV,swsh12a_ja,swsh12a_ja-38,https://scrydex.com/pokemon/cards/raikou-v/swsh12a_ja-38?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-38/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/038/high.webp,TCGdex,TCGDEX,YES
d33c35b8-c30c-4433-86b8-ca12bb536913,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,039,39,かがやくデンヂムシ,swsh12a_ja,swsh12a_ja-39,https://scrydex.com/pokemon/cards/radiant-charjabug/swsh12a_ja-39?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-39/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/039/high.webp,TCGdex,TCGDEX,YES
5bf6f8c5-17fd-4e05-a1f5-0b7ee40f4d06,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,040,40,ゼラオラV,swsh12a_ja,swsh12a_ja-40,https://scrydex.com/pokemon/cards/zeraora-v/swsh12a_ja-40?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-40/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/040/high.webp,TCGdex,TCGDEX,YES
144ad0a6-5b90-44ae-a660-621da4408b5e,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,041,41,ゼラオラVMAX,swsh12a_ja,swsh12a_ja-41,https://scrydex.com/pokemon/cards/zeraora-vmax/swsh12a_ja-41?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-41/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/041/high.webp,TCGdex,TCGDEX,YES
9396a7b2-030b-43d2-aaad-3e9a948dd347,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,061,61,バケッチャ,swsh12a_ja,swsh12a_ja-61,https://scrydex.com/pokemon/cards/pumpkaboo/swsh12a_ja-61?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-61/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/061/high.webp,TCGdex,TCGDEX,YES
5c71b8b3-8f3f-453b-af24-d85d10ad6264,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,042,42,ゼラオラVSTAR,swsh12a_ja,swsh12a_ja-42,https://scrydex.com/pokemon/cards/zeraora-vstar/swsh12a_ja-42?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-42/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/042/high.webp,TCGdex,TCGDEX,YES
2948df0e-7ab6-4afb-a9a8-c02a7366eb7b,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,043,43,エレズン,swsh12a_ja,swsh12a_ja-43,https://scrydex.com/pokemon/cards/toxel/swsh12a_ja-43?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-43/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/043/high.webp,TCGdex,TCGDEX,YES
0560d24f-42cb-4e64-97cb-aceea1f99123,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,044,44,ストリンダー,swsh12a_ja,swsh12a_ja-44,https://scrydex.com/pokemon/cards/toxtricity/swsh12a_ja-44?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-44/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/044/high.webp,TCGdex,TCGDEX,YES
ac1bdaa5-086a-4644-a093-0ddd8ef396e3,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,045,45,レジエレキ,swsh12a_ja,swsh12a_ja-45,https://scrydex.com/pokemon/cards/regieleki/swsh12a_ja-45?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-45/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/045/high.webp,TCGdex,TCGDEX,YES
2d21da20-adc6-4a45-a3f6-b623987f6955,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,046,46,ゴース,swsh12a_ja,swsh12a_ja-46,https://scrydex.com/pokemon/cards/gastly/swsh12a_ja-46?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-46/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/046/high.webp,TCGdex,TCGDEX,YES
9b82a131-b1f7-473a-8fac-40d6c378181c,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,048,48,ゲンガー,swsh12a_ja,swsh12a_ja-48,https://scrydex.com/pokemon/cards/gengar/swsh12a_ja-48?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-48/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/048/high.webp,TCGdex,TCGDEX,YES
5f5ddc65-43ef-4d7e-9b18-898f1fbee1c7,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,049,49,ガラル フリーザー,swsh12a_ja,swsh12a_ja-49,https://scrydex.com/pokemon/cards/galarian-articuno/swsh12a_ja-49?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-49/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/049/high.webp,TCGdex,TCGDEX,YES
0eab61e8-c977-4e8a-86c0-c4b5c079a1d7,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,050,50,ミュウツーV,swsh12a_ja,swsh12a_ja-50,https://scrydex.com/pokemon/cards/mewtwo-v/swsh12a_ja-50?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-50/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/050/high.webp,TCGdex,TCGDEX,YES
524f0591-30f0-4c53-8487-b0326710b520,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,051,51,ミュウツーVSTAR,swsh12a_ja,swsh12a_ja-51,https://scrydex.com/pokemon/cards/mewtwo-vstar/swsh12a_ja-51?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-51/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/051/high.webp,TCGdex,TCGDEX,YES
57b36de1-48a9-40d7-b6d8-b6e37c80cadc,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,052,52,ミュウ,swsh12a_ja,swsh12a_ja-52,https://scrydex.com/pokemon/cards/mew/swsh12a_ja-52?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-52/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/052/high.webp,TCGdex,TCGDEX,YES
5a813251-4fd4-42e2-862c-8db4200d6dcc,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,053,53,ミュウV,swsh12a_ja,swsh12a_ja-53,https://scrydex.com/pokemon/cards/mew-v/swsh12a_ja-53?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-53/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/053/high.webp,TCGdex,TCGDEX,YES
9ea17f96-36d9-4cb3-8e10-daf4134d1691,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,054,54,ミュウVMAX,swsh12a_ja,swsh12a_ja-54,https://scrydex.com/pokemon/cards/mew-vmax/swsh12a_ja-54?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-54/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/054/high.webp,TCGdex,TCGDEX,YES
95fd9e28-baeb-428d-9ea6-0dc7cc922c66,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,055,55,かがやくサーナイト,swsh12a_ja,swsh12a_ja-55,https://scrydex.com/pokemon/cards/radiant-gardevoir/swsh12a_ja-55?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-55/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/055/high.webp,TCGdex,TCGDEX,YES
e727e1aa-d50b-4c9c-9978-2549f45eac43,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,056,56,ルナトーン,swsh12a_ja,swsh12a_ja-56,https://scrydex.com/pokemon/cards/lunatone/swsh12a_ja-56?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-56/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/056/high.webp,TCGdex,TCGDEX,YES
44f0acbd-de9e-4c9b-ad1d-10a413bd3edf,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,057,57,ヨマワル,swsh12a_ja,swsh12a_ja-57,https://scrydex.com/pokemon/cards/duskull/swsh12a_ja-57?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-57/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/057/high.webp,TCGdex,TCGDEX,YES
8fc3889c-ae82-4873-a2ca-ef087d6729a9,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,058,58,サマヨール,swsh12a_ja,swsh12a_ja-58,https://scrydex.com/pokemon/cards/dusclops/swsh12a_ja-58?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-58/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/058/high.webp,TCGdex,TCGDEX,YES
6e0f33e2-6cee-4748-98a3-347e5068c98b,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,059,59,ヨノワール,swsh12a_ja,swsh12a_ja-59,https://scrydex.com/pokemon/cards/dusknoir/swsh12a_ja-59?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-59/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/059/high.webp,TCGdex,TCGDEX,YES
30e99d3f-b055-4185-bde6-405f2a9ce21a,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,062,62,パンプジン,swsh12a_ja,swsh12a_ja-62,https://scrydex.com/pokemon/cards/gourgeist/swsh12a_ja-62?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-62/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/062/high.webp,TCGdex,TCGDEX,YES
28624faf-c83e-4fbd-b1f7-72a0dd61f26f,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,063,63,ディアンシー,swsh12a_ja,swsh12a_ja-63,https://scrydex.com/pokemon/cards/diancie/swsh12a_ja-63?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-63/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/063/high.webp,TCGdex,TCGDEX,YES
fa7e3bcc-1b99-4122-846c-32e588bebf9d,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,064,64,キュワワー,swsh12a_ja,swsh12a_ja-64,https://scrydex.com/pokemon/cards/comfey/swsh12a_ja-64?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-64/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/064/high.webp,TCGdex,TCGDEX,YES
336a7119-29b8-48b4-94bd-b4af976b4004,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,065,65,ブリムオンV,swsh12a_ja,swsh12a_ja-65,https://scrydex.com/pokemon/cards/hatterene-v/swsh12a_ja-65?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-65/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/065/high.webp,TCGdex,TCGDEX,YES
719d1c7a-be7d-4101-aeb1-fc5bb97ff55d,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,066,66,ブリムオンVMAX,swsh12a_ja,swsh12a_ja-66,https://scrydex.com/pokemon/cards/hatterene-vmax/swsh12a_ja-66?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-66/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/066/high.webp,TCGdex,TCGDEX,YES
6743d1de-2891-405f-bdcb-e3dc7ae37530,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,067,67,ザシアンV,swsh12a_ja,swsh12a_ja-67,https://scrydex.com/pokemon/cards/zacian-v/swsh12a_ja-67?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-67/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/067/high.webp,TCGdex,TCGDEX,YES
2a085991-6153-4e29-8632-80f9534096b8,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,068,68,ラブトロスV,swsh12a_ja,swsh12a_ja-68,https://scrydex.com/pokemon/cards/enamorus-v/swsh12a_ja-68?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-68/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/068/high.webp,TCGdex,TCGDEX,YES
e2788f93-720f-4e24-b5b3-bd3c7884e9a2,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,069,69,ヒスイ ガーディ,swsh12a_ja,swsh12a_ja-69,https://scrydex.com/pokemon/cards/hisuian-growlithe/swsh12a_ja-69?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-69/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/069/high.webp,TCGdex,TCGDEX,YES
e439ef92-6b35-4d92-b94c-129cca32fed7,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,070,70,ヒスイ ウインディ,swsh12a_ja,swsh12a_ja-70,https://scrydex.com/pokemon/cards/hisuian-arcanine/swsh12a_ja-70?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-70/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/070/high.webp,TCGdex,TCGDEX,YES
dde4709b-c180-42f3-aed7-99372f8bb0e1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,071,71,カイリキーV,swsh12a_ja,swsh12a_ja-71,https://scrydex.com/pokemon/cards/machamp-v/swsh12a_ja-71?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-71/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/071/high.webp,TCGdex,TCGDEX,YES
367b5005-3445-4daf-9b4b-5fa49a875408,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,072,72,カイリキーVMAX,swsh12a_ja,swsh12a_ja-72,https://scrydex.com/pokemon/cards/machamp-vmax/swsh12a_ja-72?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-72/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/072/high.webp,TCGdex,TCGDEX,YES
f97a8075-301d-47b6-bba8-5df091641c60,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,073,73,ガラル サンダー,swsh12a_ja,swsh12a_ja-73,https://scrydex.com/pokemon/cards/galarian-zapdos/swsh12a_ja-73?variant=holofoil,https://images.scrydex.com/pokemon/swsh12a_ja-73/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/073/high.webp,TCGdex,TCGDEX,YES
9b4678aa-f6b5-4892-8b8a-8c4be3019852,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,ソード・シールド,S12a,VSTARユニバース,074,74,ソルロック,swsh12a_ja,swsh12a_ja-74,https://scrydex.com/pokemon/cards/solrock/swsh12a_ja-74?variant=normal,https://images.scrydex.com/pokemon/swsh12a_ja-74/medium,EXPANSION_HTML,https://assets.tcgdex.net/ja/S/S12a/074/high.webp,TCGdex,TCGDEX,YES
